N1,Date1,Time1,Signal1,N2,Date2,Time2,Signal2
0,2023-10-20,16:53:55.037821,1.218711,0,2023-10-20,16:53:55.037821,-0.1069463
1,2023-10-20,16:53:55.037829,1.17644,1,2023-10-20,16:53:55.037829,-0.1026976
2,2023-10-20,16:53:55.037837,1.17644,2,2023-10-20,16:53:55.037837,-0.09420025
3,2023-10-20,16:53:55.037845,1.17644,3,2023-10-20,16:53:55.037845,-0.1026976
4,2023-10-20,16:53:55.037853,1.17644,4,2023-10-20,16:53:55.037853,-0.1026976
5,2023-10-20,16:53:55.037861,1.17644,5,2023-10-20,16:53:55.037861,-0.1069463
6,2023-10-20,16:53:55.037869,1.17644,6,2023-10-20,16:53:55.037869,-0.1069463
7,2023-10-20,16:53:55.037877,1.17644,7,2023-10-20,16:53:55.037877,-0.1026976
8,2023-10-20,16:53:55.037885,1.17644,8,2023-10-20,16:53:55.037885,-0.09420025
9,2023-10-20,16:53:55.037893,1.134169,9,2023-10-20,16:53:55.037893,-0.0857029
10,2023-10-20,16:53:55.037901,1.17644,10,2023-10-20,16:53:55.037901,-0.09844893
11,2023-10-20,16:53:55.037909,1.17644,11,2023-10-20,16:53:55.037909,-0.1069463
12,2023-10-20,16:53:55.037917,1.17644,12,2023-10-20,16:53:55.037917,-0.1069463
13,2023-10-20,16:53:55.037925,1.134169,13,2023-10-20,16:53:55.037925,-0.1026976
14,2023-10-20,16:53:55.037933,1.134169,14,2023-10-20,16:53:55.037933,-0.1069463
15,2023-10-20,16:53:55.037941,1.17644,15,2023-10-20,16:53:55.037941,-0.08995158
16,2023-10-20,16:53:55.037949,1.134169,16,2023-10-20,16:53:55.037949,-0.09420025
17,2023-10-20,16:53:55.037957,1.134169,17,2023-10-20,16:53:55.037957,-0.1026976
18,2023-10-20,16:53:55.037965,1.134169,18,2023-10-20,16:53:55.037965,-0.1026976
19,2023-10-20,16:53:55.037973,1.134169,19,2023-10-20,16:53:55.037973,-0.1026976
20,2023-10-20,16:53:55.037981,1.091898,20,2023-10-20,16:53:55.037981,-0.09844893
21,2023-10-20,16:53:55.037989,1.091898,21,2023-10-20,16:53:55.037989,-0.08995158
22,2023-10-20,16:53:55.037997,1.091898,22,2023-10-20,16:53:55.037997,-0.09420025
23,2023-10-20,16:53:55.038005,1.091898,23,2023-10-20,16:53:55.038005,-0.09420025
24,2023-10-20,16:53:55.038013,1.091898,24,2023-10-20,16:53:55.038013,-0.1026976
25,2023-10-20,16:53:55.038021,1.091898,25,2023-10-20,16:53:55.038021,-0.0857029
26,2023-10-20,16:53:55.038029,1.091898,26,2023-10-20,16:53:55.038029,-0.08995158
27,2023-10-20,16:53:55.038037,1.091898,27,2023-10-20,16:53:55.038037,-0.09844893
28,2023-10-20,16:53:55.038045,1.091898,28,2023-10-20,16:53:55.038045,-0.1069463
29,2023-10-20,16:53:55.038053,1.091898,29,2023-10-20,16:53:55.038053,-0.111195
30,2023-10-20,16:53:55.038061,1.091898,30,2023-10-20,16:53:55.038061,-0.09420025
31,2023-10-20,16:53:55.038069,1.091898,31,2023-10-20,16:53:55.038069,-0.0857029
32,2023-10-20,16:53:55.038077,1.091898,32,2023-10-20,16:53:55.038077,-0.08995158
33,2023-10-20,16:53:55.038085,1.049627,33,2023-10-20,16:53:55.038085,-0.08995158
34,2023-10-20,16:53:55.038093,1.091898,34,2023-10-20,16:53:55.038093,-0.0857029
35,2023-10-20,16:53:55.038101,1.049627,35,2023-10-20,16:53:55.038101,-0.09420025
36,2023-10-20,16:53:55.038109,1.007356,36,2023-10-20,16:53:55.038109,-0.08995158
37,2023-10-20,16:53:55.038117,1.091898,37,2023-10-20,16:53:55.038117,-0.09844893
38,2023-10-20,16:53:55.038125,1.049627,38,2023-10-20,16:53:55.038125,-0.1026976
39,2023-10-20,16:53:55.038133,1.007356,39,2023-10-20,16:53:55.038133,-0.08995158
40,2023-10-20,16:53:55.038141,1.007356,40,2023-10-20,16:53:55.038141,-0.09420025
41,2023-10-20,16:53:55.038149,1.007356,41,2023-10-20,16:53:55.038149,-0.07720555
42,2023-10-20,16:53:55.038157,1.007356,42,2023-10-20,16:53:55.038157,-0.08145423
43,2023-10-20,16:53:55.038165,1.007356,43,2023-10-20,16:53:55.038165,-0.0857029
44,2023-10-20,16:53:55.038173,1.007356,44,2023-10-20,16:53:55.038173,-0.08995158
45,2023-10-20,16:53:55.038181,1.007356,45,2023-10-20,16:53:55.038181,-0.08145423
46,2023-10-20,16:53:55.038189,1.007356,46,2023-10-20,16:53:55.038189,-0.0857029
47,2023-10-20,16:53:55.038197,1.007356,47,2023-10-20,16:53:55.038197,-0.0857029
48,2023-10-20,16:53:55.038205,1.007356,48,2023-10-20,16:53:55.038205,-0.09420025
49,2023-10-20,16:53:55.038213,1.007356,49,2023-10-20,16:53:55.038213,-0.08145423
50,2023-10-20,16:53:55.038221,1.007356,50,2023-10-20,16:53:55.038221,-0.09420025
51,2023-10-20,16:53:55.038229,1.007356,51,2023-10-20,16:53:55.038229,-0.0857029
52,2023-10-20,16:53:55.038237,0.9650855,52,2023-10-20,16:53:55.038237,-0.07720555
53,2023-10-20,16:53:55.038245,0.9650855,53,2023-10-20,16:53:55.038245,-0.0857029
54,2023-10-20,16:53:55.038253,0.9650855,54,2023-10-20,16:53:55.038253,-0.0857029
55,2023-10-20,16:53:55.038261,0.9650855,55,2023-10-20,16:53:55.038261,-0.08995158
56,2023-10-20,16:53:55.038269,0.9650855,56,2023-10-20,16:53:55.038269,-0.07295688
57,2023-10-20,16:53:55.038277,0.9650855,57,2023-10-20,16:53:55.038277,-0.0857029
58,2023-10-20,16:53:55.038285,0.9650855,58,2023-10-20,16:53:55.038285,-0.07720555
59,2023-10-20,16:53:55.038293,0.9650855,59,2023-10-20,16:53:55.038293,-0.08995158
60,2023-10-20,16:53:55.038301,0.9650855,60,2023-10-20,16:53:55.038301,-0.08995158
61,2023-10-20,16:53:55.038309,0.9650855,61,2023-10-20,16:53:55.038309,-0.0857029
62,2023-10-20,16:53:55.038317,0.9650855,62,2023-10-20,16:53:55.038317,-0.0857029
63,2023-10-20,16:53:55.038325,0.9228145,63,2023-10-20,16:53:55.038325,-0.07295688
64,2023-10-20,16:53:55.038333,0.9228145,64,2023-10-20,16:53:55.038333,-0.0857029
65,2023-10-20,16:53:55.038341,0.9650855,65,2023-10-20,16:53:55.038341,-0.07295688
66,2023-10-20,16:53:55.038349,0.9228145,66,2023-10-20,16:53:55.038349,-0.07720555
67,2023-10-20,16:53:55.038357,0.9228145,67,2023-10-20,16:53:55.038357,-0.08995158
68,2023-10-20,16:53:55.038365,0.9228145,68,2023-10-20,16:53:55.038365,-0.07295688
69,2023-10-20,16:53:55.038373,0.9228145,69,2023-10-20,16:53:55.038373,-0.07295688
70,2023-10-20,16:53:55.038381,0.9228145,70,2023-10-20,16:53:55.038381,-0.0687082
71,2023-10-20,16:53:55.038389,0.9228145,71,2023-10-20,16:53:55.038389,-0.07295688
72,2023-10-20,16:53:55.038397,0.9228145,72,2023-10-20,16:53:55.038397,-0.08995158
73,2023-10-20,16:53:55.038405,0.9228145,73,2023-10-20,16:53:55.038405,-0.07720555
74,2023-10-20,16:53:55.038413,0.9228145,74,2023-10-20,16:53:55.038413,-0.08995158
75,2023-10-20,16:53:55.038421,0.9228145,75,2023-10-20,16:53:55.038421,-0.08145423
76,2023-10-20,16:53:55.038429,0.9228145,76,2023-10-20,16:53:55.038429,-0.07295688
77,2023-10-20,16:53:55.038437,0.9228145,77,2023-10-20,16:53:55.038437,-0.08145423
78,2023-10-20,16:53:55.038445,0.8805435,78,2023-10-20,16:53:55.038445,-0.0857029
79,2023-10-20,16:53:55.038453,0.8805435,79,2023-10-20,16:53:55.038453,-0.07295688
80,2023-10-20,16:53:55.038461,0.8805435,80,2023-10-20,16:53:55.038461,-0.07295688
81,2023-10-20,16:53:55.038469,0.8382726,81,2023-10-20,16:53:55.038469,-0.0687082
82,2023-10-20,16:53:55.038477,0.8805435,82,2023-10-20,16:53:55.038477,-0.07295688
83,2023-10-20,16:53:55.038485,0.8805435,83,2023-10-20,16:53:55.038485,-0.07295688
84,2023-10-20,16:53:55.038493,0.8382726,84,2023-10-20,16:53:55.038493,-0.07295688
85,2023-10-20,16:53:55.038501,0.8805435,85,2023-10-20,16:53:55.038501,-0.06445953
86,2023-10-20,16:53:55.038509,0.8805435,86,2023-10-20,16:53:55.038509,-0.0687082
87,2023-10-20,16:53:55.038517,0.8382726,87,2023-10-20,16:53:55.038517,-0.0857029
88,2023-10-20,16:53:55.038525,0.8805435,88,2023-10-20,16:53:55.038525,-0.07295688
89,2023-10-20,16:53:55.038533,0.8382726,89,2023-10-20,16:53:55.038533,-0.07720555
90,2023-10-20,16:53:55.038541,0.8382726,90,2023-10-20,16:53:55.038541,-0.06445953
91,2023-10-20,16:53:55.038549,0.8382726,91,2023-10-20,16:53:55.038549,-0.08145423
92,2023-10-20,16:53:55.038557,0.8382726,92,2023-10-20,16:53:55.038557,-0.07295688
93,2023-10-20,16:53:55.038565,0.8382726,93,2023-10-20,16:53:55.038565,-0.0687082
94,2023-10-20,16:53:55.038573,0.8382726,94,2023-10-20,16:53:55.038573,-0.0687082
95,2023-10-20,16:53:55.038581,0.7960016,95,2023-10-20,16:53:55.038581,-0.07720555
96,2023-10-20,16:53:55.038589,0.7960016,96,2023-10-20,16:53:55.038589,-0.0687082
97,2023-10-20,16:53:55.038597,0.7960016,97,2023-10-20,16:53:55.038597,-0.07295688
98,2023-10-20,16:53:55.038605,0.7960016,98,2023-10-20,16:53:55.038605,-0.06021085
99,2023-10-20,16:53:55.038613,0.7537306,99,2023-10-20,16:53:55.038613,-0.0687082
100,2023-10-20,16:53:55.038621,0.7960016,100,2023-10-20,16:53:55.038621,-0.06445953
101,2023-10-20,16:53:55.038629,0.7960016,101,2023-10-20,16:53:55.038629,-0.0687082
102,2023-10-20,16:53:55.038637,0.7537306,102,2023-10-20,16:53:55.038637,-0.0687082
103,2023-10-20,16:53:55.038645,0.7960016,103,2023-10-20,16:53:55.038645,-0.08145423
104,2023-10-20,16:53:55.038653,0.7537306,104,2023-10-20,16:53:55.038653,-0.0687082
105,2023-10-20,16:53:55.038661,0.7960016,105,2023-10-20,16:53:55.038661,-0.06445953
106,2023-10-20,16:53:55.038669,0.7537306,106,2023-10-20,16:53:55.038669,-0.07295688
107,2023-10-20,16:53:55.038677,0.7537306,107,2023-10-20,16:53:55.038677,-0.0517135
108,2023-10-20,16:53:55.038685,0.7537306,108,2023-10-20,16:53:55.038685,-0.06445953
109,2023-10-20,16:53:55.038693,0.7537306,109,2023-10-20,16:53:55.038693,-0.0687082
110,2023-10-20,16:53:55.038701,0.7537306,110,2023-10-20,16:53:55.038701,-0.06445953
111,2023-10-20,16:53:55.038709,0.7537306,111,2023-10-20,16:53:55.038709,-0.0687082
112,2023-10-20,16:53:55.038717,0.7537306,112,2023-10-20,16:53:55.038717,-0.07720555
113,2023-10-20,16:53:55.038725,0.7537306,113,2023-10-20,16:53:55.038725,-0.06445953
114,2023-10-20,16:53:55.038733,0.7537306,114,2023-10-20,16:53:55.038733,-0.06021085
115,2023-10-20,16:53:55.038741,0.7537306,115,2023-10-20,16:53:55.038741,-0.05596218
116,2023-10-20,16:53:55.038749,0.7537306,116,2023-10-20,16:53:55.038749,-0.06021085
117,2023-10-20,16:53:55.038757,0.7537306,117,2023-10-20,16:53:55.038757,-0.06021085
118,2023-10-20,16:53:55.038765,0.7114597,118,2023-10-20,16:53:55.038765,-0.06021085
119,2023-10-20,16:53:55.038773,0.7537306,119,2023-10-20,16:53:55.038773,-0.0687082
120,2023-10-20,16:53:55.038781,0.7537306,120,2023-10-20,16:53:55.038781,-0.0687082
121,2023-10-20,16:53:55.038789,0.7114597,121,2023-10-20,16:53:55.038789,-0.06445953
122,2023-10-20,16:53:55.038797,0.7114597,122,2023-10-20,16:53:55.038797,-0.06445953
123,2023-10-20,16:53:55.038805,0.7114597,123,2023-10-20,16:53:55.038805,-0.05596218
124,2023-10-20,16:53:55.038813,0.7114597,124,2023-10-20,16:53:55.038813,-0.06021085
125,2023-10-20,16:53:55.038821,0.7114597,125,2023-10-20,16:53:55.038821,-0.05596218
126,2023-10-20,16:53:55.038829,0.6691887,126,2023-10-20,16:53:55.038829,-0.06445953
127,2023-10-20,16:53:55.038837,0.6691887,127,2023-10-20,16:53:55.038837,-0.05596218
128,2023-10-20,16:53:55.038845,0.6691887,128,2023-10-20,16:53:55.038845,-0.06021085
129,2023-10-20,16:53:55.038853,0.6691887,129,2023-10-20,16:53:55.038853,-0.0687082
130,2023-10-20,16:53:55.038861,0.6691887,130,2023-10-20,16:53:55.038861,-0.04746482
131,2023-10-20,16:53:55.038869,0.6691887,131,2023-10-20,16:53:55.038869,-0.04746482
132,2023-10-20,16:53:55.038877,0.6691887,132,2023-10-20,16:53:55.038877,-0.06445953
133,2023-10-20,16:53:55.038885,0.6691887,133,2023-10-20,16:53:55.038885,-0.05596218
134,2023-10-20,16:53:55.038893,0.6691887,134,2023-10-20,16:53:55.038893,-0.05596218
135,2023-10-20,16:53:55.038901,0.6691887,135,2023-10-20,16:53:55.038901,-0.06021085
136,2023-10-20,16:53:55.038909,0.6691887,136,2023-10-20,16:53:55.038909,-0.05596218
137,2023-10-20,16:53:55.038917,0.6691887,137,2023-10-20,16:53:55.038917,-0.04746482
138,2023-10-20,16:53:55.038925,0.6691887,138,2023-10-20,16:53:55.038925,-0.06021085
139,2023-10-20,16:53:55.038933,0.6269177,139,2023-10-20,16:53:55.038933,-0.0517135
140,2023-10-20,16:53:55.038941,0.6269177,140,2023-10-20,16:53:55.038941,-0.06021085
141,2023-10-20,16:53:55.038949,0.6691887,141,2023-10-20,16:53:55.038949,-0.04321615
142,2023-10-20,16:53:55.038957,0.6269177,142,2023-10-20,16:53:55.038957,-0.0517135
143,2023-10-20,16:53:55.038965,0.6269177,143,2023-10-20,16:53:55.038965,-0.05596218
144,2023-10-20,16:53:55.038973,0.6269177,144,2023-10-20,16:53:55.038973,-0.06021085
145,2023-10-20,16:53:55.038981,0.6269177,145,2023-10-20,16:53:55.038981,-0.03896747
146,2023-10-20,16:53:55.038989,0.6269177,146,2023-10-20,16:53:55.038989,-0.04746482
147,2023-10-20,16:53:55.038997,0.6269177,147,2023-10-20,16:53:55.038997,-0.0517135
148,2023-10-20,16:53:55.039005,0.6269177,148,2023-10-20,16:53:55.039005,-0.03896747
149,2023-10-20,16:53:55.039013,0.6269177,149,2023-10-20,16:53:55.039013,-0.0517135
150,2023-10-20,16:53:55.039021,0.6269177,150,2023-10-20,16:53:55.039021,-0.0517135
151,2023-10-20,16:53:55.039029,0.5846467,151,2023-10-20,16:53:55.039029,-0.0517135
152,2023-10-20,16:53:55.039037,0.5846467,152,2023-10-20,16:53:55.039037,-0.0517135
153,2023-10-20,16:53:55.039045,0.5846467,153,2023-10-20,16:53:55.039045,-0.04746482
154,2023-10-20,16:53:55.039053,0.5846467,154,2023-10-20,16:53:55.039053,-0.05596218
155,2023-10-20,16:53:55.039061,0.5846467,155,2023-10-20,16:53:55.039061,-0.05596218
156,2023-10-20,16:53:55.039069,0.5846467,156,2023-10-20,16:53:55.039069,-0.06021085
157,2023-10-20,16:53:55.039077,0.5846467,157,2023-10-20,16:53:55.039077,-0.04321615
158,2023-10-20,16:53:55.039085,0.5846467,158,2023-10-20,16:53:55.039085,-0.04321615
159,2023-10-20,16:53:55.039093,0.5846467,159,2023-10-20,16:53:55.039093,-0.04746482
160,2023-10-20,16:53:55.039101,0.5846467,160,2023-10-20,16:53:55.039101,-0.04321615
161,2023-10-20,16:53:55.039109,0.5423758,161,2023-10-20,16:53:55.039109,-0.04321615
162,2023-10-20,16:53:55.039117,0.5001048,162,2023-10-20,16:53:55.039117,-0.04746482
163,2023-10-20,16:53:55.039125,0.5846467,163,2023-10-20,16:53:55.039125,-0.0517135
164,2023-10-20,16:53:55.039133,0.5423758,164,2023-10-20,16:53:55.039133,-0.03047012
165,2023-10-20,16:53:55.039141,0.5423758,165,2023-10-20,16:53:55.039141,-0.04746482
166,2023-10-20,16:53:55.039149,0.5423758,166,2023-10-20,16:53:55.039149,-0.0517135
167,2023-10-20,16:53:55.039157,0.5001048,167,2023-10-20,16:53:55.039157,-0.04321615
168,2023-10-20,16:53:55.039165,0.5423758,168,2023-10-20,16:53:55.039165,-0.04746482
169,2023-10-20,16:53:55.039173,0.5001048,169,2023-10-20,16:53:55.039173,-0.04746482
170,2023-10-20,16:53:55.039181,0.5423758,170,2023-10-20,16:53:55.039181,-0.05596218
171,2023-10-20,16:53:55.039189,0.5001048,171,2023-10-20,16:53:55.039189,-0.04746482
172,2023-10-20,16:53:55.039197,0.5001048,172,2023-10-20,16:53:55.039197,-0.03896747
173,2023-10-20,16:53:55.039205,0.5001048,173,2023-10-20,16:53:55.039205,-0.03896747
174,2023-10-20,16:53:55.039213,0.5001048,174,2023-10-20,16:53:55.039213,-0.03896747
175,2023-10-20,16:53:55.039221,0.5001048,175,2023-10-20,16:53:55.039221,-0.04746482
176,2023-10-20,16:53:55.039229,0.5001048,176,2023-10-20,16:53:55.039229,-0.0347188
177,2023-10-20,16:53:55.039237,0.5001048,177,2023-10-20,16:53:55.039237,-0.04746482
178,2023-10-20,16:53:55.039245,0.5001048,178,2023-10-20,16:53:55.039245,-0.03047012
179,2023-10-20,16:53:55.039253,0.4578338,179,2023-10-20,16:53:55.039253,-0.03896747
180,2023-10-20,16:53:55.039261,0.5001048,180,2023-10-20,16:53:55.039261,-0.03896747
181,2023-10-20,16:53:55.039269,0.5001048,181,2023-10-20,16:53:55.039269,-0.04746482
182,2023-10-20,16:53:55.039277,0.5001048,182,2023-10-20,16:53:55.039277,-0.02622145
183,2023-10-20,16:53:55.039285,0.4578338,183,2023-10-20,16:53:55.039285,-0.0347188
184,2023-10-20,16:53:55.039293,0.4578338,184,2023-10-20,16:53:55.039293,-0.03896747
185,2023-10-20,16:53:55.039301,0.5001048,185,2023-10-20,16:53:55.039301,-0.0347188
186,2023-10-20,16:53:55.039309,0.5001048,186,2023-10-20,16:53:55.039309,-0.04321615
187,2023-10-20,16:53:55.039317,0.4578338,187,2023-10-20,16:53:55.039317,-0.03896747
188,2023-10-20,16:53:55.039325,0.4578338,188,2023-10-20,16:53:55.039325,-0.04321615
189,2023-10-20,16:53:55.039333,0.4578338,189,2023-10-20,16:53:55.039333,-0.03896747
190,2023-10-20,16:53:55.039341,0.4578338,190,2023-10-20,16:53:55.039341,-0.03047012
191,2023-10-20,16:53:55.039349,0.4155629,191,2023-10-20,16:53:55.039349,-0.0347188
192,2023-10-20,16:53:55.039357,0.4155629,192,2023-10-20,16:53:55.039357,-0.03896747
193,2023-10-20,16:53:55.039365,0.4578338,193,2023-10-20,16:53:55.039365,-0.03047012
194,2023-10-20,16:53:55.039373,0.4155629,194,2023-10-20,16:53:55.039373,-0.02622145
195,2023-10-20,16:53:55.039381,0.4155629,195,2023-10-20,16:53:55.039381,-0.02622145
196,2023-10-20,16:53:55.039389,0.4155629,196,2023-10-20,16:53:55.039389,-0.03047012
197,2023-10-20,16:53:55.039397,0.4155629,197,2023-10-20,16:53:55.039397,-0.03896747
198,2023-10-20,16:53:55.039405,0.4155629,198,2023-10-20,16:53:55.039405,-0.02622145
199,2023-10-20,16:53:55.039413,0.4155629,199,2023-10-20,16:53:55.039413,-0.02197277
200,2023-10-20,16:53:55.039421,0.4155629,200,2023-10-20,16:53:55.039421,-0.04746482
201,2023-10-20,16:53:55.039429,0.4155629,201,2023-10-20,16:53:55.039429,-0.03896747
202,2023-10-20,16:53:55.039437,0.4155629,202,2023-10-20,16:53:55.039437,-0.0347188
203,2023-10-20,16:53:55.039445,0.3732919,203,2023-10-20,16:53:55.039445,-0.0347188
204,2023-10-20,16:53:55.039453,0.4155629,204,2023-10-20,16:53:55.039453,-0.0347188
205,2023-10-20,16:53:55.039461,0.3732919,205,2023-10-20,16:53:55.039461,-0.02622145
206,2023-10-20,16:53:55.039469,0.3732919,206,2023-10-20,16:53:55.039469,-0.02622145
207,2023-10-20,16:53:55.039477,0.3310209,207,2023-10-20,16:53:55.039477,-0.0347188
208,2023-10-20,16:53:55.039485,0.3732919,208,2023-10-20,16:53:55.039485,-0.02197277
209,2023-10-20,16:53:55.039493,0.3310209,209,2023-10-20,16:53:55.039493,-0.0347188
210,2023-10-20,16:53:55.039501,0.3310209,210,2023-10-20,16:53:55.039501,-0.02197277
211,2023-10-20,16:53:55.039509,0.3310209,211,2023-10-20,16:53:55.039509,-0.02197277
212,2023-10-20,16:53:55.039517,0.3310209,212,2023-10-20,16:53:55.039517,-0.02197277
213,2023-10-20,16:53:55.039525,0.3310209,213,2023-10-20,16:53:55.039525,-0.02622145
214,2023-10-20,16:53:55.039533,0.3732919,214,2023-10-20,16:53:55.039533,-0.03047012
215,2023-10-20,16:53:55.039541,0.3310209,215,2023-10-20,16:53:55.039541,-0.0347188
216,2023-10-20,16:53:55.039549,0.3310209,216,2023-10-20,16:53:55.039549,-0.02622145
217,2023-10-20,16:53:55.039557,0.3310209,217,2023-10-20,16:53:55.039557,-0.0177241
218,2023-10-20,16:53:55.039565,0.3310209,218,2023-10-20,16:53:55.039565,-0.02197277
219,2023-10-20,16:53:55.039573,0.3310209,219,2023-10-20,16:53:55.039573,-0.02622145
220,2023-10-20,16:53:55.039581,0.3310209,220,2023-10-20,16:53:55.039581,-0.02622145
221,2023-10-20,16:53:55.039589,0.3310209,221,2023-10-20,16:53:55.039589,-0.0177241
222,2023-10-20,16:53:55.039597,0.3310209,222,2023-10-20,16:53:55.039597,-0.02197277
223,2023-10-20,16:53:55.039605,0.3310209,223,2023-10-20,16:53:55.039605,-0.02622145
224,2023-10-20,16:53:55.039613,0.3310209,224,2023-10-20,16:53:55.039613,-0.01347542
225,2023-10-20,16:53:55.039621,0.28875,225,2023-10-20,16:53:55.039621,-0.02197277
226,2023-10-20,16:53:55.039629,0.28875,226,2023-10-20,16:53:55.039629,-0.02197277
227,2023-10-20,16:53:55.039637,0.28875,227,2023-10-20,16:53:55.039637,-0.02197277
228,2023-10-20,16:53:55.039645,0.28875,228,2023-10-20,16:53:55.039645,-0.02197277
229,2023-10-20,16:53:55.039653,0.28875,229,2023-10-20,16:53:55.039653,-0.0347188
230,2023-10-20,16:53:55.039661,0.28875,230,2023-10-20,16:53:55.039661,-0.01347542
231,2023-10-20,16:53:55.039669,0.28875,231,2023-10-20,16:53:55.039669,-0.0177241
232,2023-10-20,16:53:55.039677,0.246479,232,2023-10-20,16:53:55.039677,-0.02197277
233,2023-10-20,16:53:55.039685,0.28875,233,2023-10-20,16:53:55.039685,-0.0177241
234,2023-10-20,16:53:55.039693,0.28875,234,2023-10-20,16:53:55.039693,-0.0177241
235,2023-10-20,16:53:55.039701,0.246479,235,2023-10-20,16:53:55.039701,-0.02197277
236,2023-10-20,16:53:55.039709,0.246479,236,2023-10-20,16:53:55.039709,-0.01347542
237,2023-10-20,16:53:55.039717,0.246479,237,2023-10-20,16:53:55.039717,-0.02197277
238,2023-10-20,16:53:55.039725,0.246479,238,2023-10-20,16:53:55.039725,-0.01347542
239,2023-10-20,16:53:55.039733,0.28875,239,2023-10-20,16:53:55.039733,-0.00497807
240,2023-10-20,16:53:55.039741,0.246479,240,2023-10-20,16:53:55.039741,-0.009226745
241,2023-10-20,16:53:55.039749,0.246479,241,2023-10-20,16:53:55.039749,-0.0177241
242,2023-10-20,16:53:55.039757,0.246479,242,2023-10-20,16:53:55.039757,-0.009226745
243,2023-10-20,16:53:55.039765,0.246479,243,2023-10-20,16:53:55.039765,-0.0177241
244,2023-10-20,16:53:55.039773,0.246479,244,2023-10-20,16:53:55.039773,-0.02197277
245,2023-10-20,16:53:55.039781,0.246479,245,2023-10-20,16:53:55.039781,-0.01347542
246,2023-10-20,16:53:55.039789,0.204208,246,2023-10-20,16:53:55.039789,-0.02197277
247,2023-10-20,16:53:55.039797,0.204208,247,2023-10-20,16:53:55.039797,-0.01347542
248,2023-10-20,16:53:55.039805,0.204208,248,2023-10-20,16:53:55.039805,-0.02622145
249,2023-10-20,16:53:55.039813,0.204208,249,2023-10-20,16:53:55.039813,-0.0177241
250,2023-10-20,16:53:55.039821,0.204208,250,2023-10-20,16:53:55.039821,-0.009226745
251,2023-10-20,16:53:55.039829,0.204208,251,2023-10-20,16:53:55.039829,-0.00497807
252,2023-10-20,16:53:55.039837,0.204208,252,2023-10-20,16:53:55.039837,-0.0177241
253,2023-10-20,16:53:55.039845,0.204208,253,2023-10-20,16:53:55.039845,-0.01347542
254,2023-10-20,16:53:55.039853,0.1619371,254,2023-10-20,16:53:55.039853,-0.02197277
255,2023-10-20,16:53:55.039861,0.204208,255,2023-10-20,16:53:55.039861,-0.01347542
256,2023-10-20,16:53:55.039869,0.1619371,256,2023-10-20,16:53:55.039869,-0.01347542
257,2023-10-20,16:53:55.039877,0.204208,257,2023-10-20,16:53:55.039877,-0.0007293946
258,2023-10-20,16:53:55.039885,0.1619371,258,2023-10-20,16:53:55.039885,-0.009226745
259,2023-10-20,16:53:55.039893,0.1619371,259,2023-10-20,16:53:55.039893,-0.009226745
260,2023-10-20,16:53:55.039901,0.1619371,260,2023-10-20,16:53:55.039901,-0.0177241
261,2023-10-20,16:53:55.039909,0.1619371,261,2023-10-20,16:53:55.039909,-0.0177241
262,2023-10-20,16:53:55.039917,0.1619371,262,2023-10-20,16:53:55.039917,-0.0177241
263,2023-10-20,16:53:55.039925,0.1619371,263,2023-10-20,16:53:55.039925,-0.009226745
264,2023-10-20,16:53:55.039933,0.1619371,264,2023-10-20,16:53:55.039933,-0.00497807
265,2023-10-20,16:53:55.039941,0.1619371,265,2023-10-20,16:53:55.039941,-0.00497807
266,2023-10-20,16:53:55.039949,0.1619371,266,2023-10-20,16:53:55.039949,-0.01347542
267,2023-10-20,16:53:55.039957,0.1619371,267,2023-10-20,16:53:55.039957,-0.009226745
268,2023-10-20,16:53:55.039965,0.1619371,268,2023-10-20,16:53:55.039965,-0.0007293946
269,2023-10-20,16:53:55.039973,0.1196661,269,2023-10-20,16:53:55.039973,-0.0007293946
270,2023-10-20,16:53:55.039981,0.1196661,270,2023-10-20,16:53:55.039981,0.003519281
271,2023-10-20,16:53:55.039989,0.1196661,271,2023-10-20,16:53:55.039989,-0.00497807
272,2023-10-20,16:53:55.039997,0.07739511,272,2023-10-20,16:53:55.039997,-0.00497807
273,2023-10-20,16:53:55.040005,0.1196661,273,2023-10-20,16:53:55.040005,0.007767956
274,2023-10-20,16:53:55.040013,0.1196661,274,2023-10-20,16:53:55.040013,-0.00497807
275,2023-10-20,16:53:55.040021,0.1196661,275,2023-10-20,16:53:55.040021,-0.009226745
276,2023-10-20,16:53:55.040029,0.07739511,276,2023-10-20,16:53:55.040029,-0.0007293946
277,2023-10-20,16:53:55.040037,0.07739511,277,2023-10-20,16:53:55.040037,-0.00497807
278,2023-10-20,16:53:55.040045,0.07739511,278,2023-10-20,16:53:55.040045,-0.0007293946
279,2023-10-20,16:53:55.040053,0.07739511,279,2023-10-20,16:53:55.040053,0.007767956
280,2023-10-20,16:53:55.040061,0.07739511,280,2023-10-20,16:53:55.040061,-0.00497807
281,2023-10-20,16:53:55.040069,0.07739511,281,2023-10-20,16:53:55.040069,-0.00497807
282,2023-10-20,16:53:55.040077,0.07739511,282,2023-10-20,16:53:55.040077,-0.01347542
283,2023-10-20,16:53:55.040085,0.07739511,283,2023-10-20,16:53:55.040085,0.003519281
284,2023-10-20,16:53:55.040093,0.07739511,284,2023-10-20,16:53:55.040093,0.007767956
285,2023-10-20,16:53:55.040101,0.07739511,285,2023-10-20,16:53:55.040101,-0.00497807
