waveform	Ch0		Gen	
t0	2023-10-20  16:53:55.037821		2023-10-20  16:53:55.037821	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  16:53:55.038533	8.382726E-1	2023-10-20  16:53:55.038533	-7.720555E-2
2023-10-20  16:53:55.038541	8.382726E-1	2023-10-20  16:53:55.038541	-6.445953E-2
2023-10-20  16:53:55.038549	8.382726E-1	2023-10-20  16:53:55.038549	-8.145423E-2
2023-10-20  16:53:55.038557	8.382726E-1	2023-10-20  16:53:55.038557	-7.295688E-2
2023-10-20  16:53:55.038565	8.382726E-1	2023-10-20  16:53:55.038565	-6.870820E-2
2023-10-20  16:53:55.038573	8.382726E-1	2023-10-20  16:53:55.038573	-6.870820E-2
2023-10-20  16:53:55.038581	7.960016E-1	2023-10-20  16:53:55.038581	-7.720555E-2
2023-10-20  16:53:55.038589	7.960016E-1	2023-10-20  16:53:55.038589	-6.870820E-2
2023-10-20  16:53:55.038597	7.960016E-1	2023-10-20  16:53:55.038597	-7.295688E-2
2023-10-20  16:53:55.038605	7.960016E-1	2023-10-20  16:53:55.038605	-6.021085E-2
2023-10-20  16:53:55.038613	7.537306E-1	2023-10-20  16:53:55.038613	-6.870820E-2
2023-10-20  16:53:55.038621	7.960016E-1	2023-10-20  16:53:55.038621	-6.445953E-2
2023-10-20  16:53:55.038629	7.960016E-1	2023-10-20  16:53:55.038629	-6.870820E-2
2023-10-20  16:53:55.038637	7.537306E-1	2023-10-20  16:53:55.038637	-6.870820E-2
2023-10-20  16:53:55.038645	7.960016E-1	2023-10-20  16:53:55.038645	-8.145423E-2
2023-10-20  16:53:55.038653	7.537306E-1	2023-10-20  16:53:55.038653	-6.870820E-2
2023-10-20  16:53:55.038661	7.960016E-1	2023-10-20  16:53:55.038661	-6.445953E-2
2023-10-20  16:53:55.038669	7.537306E-1	2023-10-20  16:53:55.038669	-7.295688E-2
2023-10-20  16:53:55.038677	7.537306E-1	2023-10-20  16:53:55.038677	-5.171350E-2
2023-10-20  16:53:55.038685	7.537306E-1	2023-10-20  16:53:55.038685	-6.445953E-2
2023-10-20  16:53:55.038693	7.537306E-1	2023-10-20  16:53:55.038693	-6.870820E-2
2023-10-20  16:53:55.038701	7.537306E-1	2023-10-20  16:53:55.038701	-6.445953E-2
2023-10-20  16:53:55.038709	7.537306E-1	2023-10-20  16:53:55.038709	-6.870820E-2
2023-10-20  16:53:55.038717	7.537306E-1	2023-10-20  16:53:55.038717	-7.720555E-2
2023-10-20  16:53:55.038725	7.537306E-1	2023-10-20  16:53:55.038725	-6.445953E-2
2023-10-20  16:53:55.038733	7.537306E-1	2023-10-20  16:53:55.038733	-6.021085E-2
