waveform	Ch0		Gen	
t0	2023-10-20  17:23:19.347988		2023-10-20  17:23:19.347988	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:23:19.348228	-6.834823E-1	2023-10-20  17:23:19.348228	6.300074E-2
2023-10-20  17:23:19.348236	-6.412114E-1	2023-10-20  17:23:19.348236	5.450339E-2
2023-10-20  17:23:19.348244	-6.412114E-1	2023-10-20  17:23:19.348244	7.574676E-2
2023-10-20  17:23:19.348252	-6.412114E-1	2023-10-20  17:23:19.348252	6.724941E-2
2023-10-20  17:23:19.348260	-6.412114E-1	2023-10-20  17:23:19.348260	6.300074E-2
2023-10-20  17:23:19.348268	-6.834823E-1	2023-10-20  17:23:19.348268	5.025471E-2
2023-10-20  17:23:19.348276	-6.834823E-1	2023-10-20  17:23:19.348276	6.724941E-2
2023-10-20  17:23:19.348284	-6.834823E-1	2023-10-20  17:23:19.348284	6.724941E-2
2023-10-20  17:23:19.348292	-6.834823E-1	2023-10-20  17:23:19.348292	6.724941E-2
2023-10-20  17:23:19.348300	-6.412114E-1	2023-10-20  17:23:19.348300	5.875206E-2
2023-10-20  17:23:19.348308	-6.834823E-1	2023-10-20  17:23:19.348308	6.724941E-2
2023-10-20  17:23:19.348316	-6.834823E-1	2023-10-20  17:23:19.348316	6.724941E-2
2023-10-20  17:23:19.348324	-6.834823E-1	2023-10-20  17:23:19.348324	5.025471E-2
2023-10-20  17:23:19.348332	-6.412114E-1	2023-10-20  17:23:19.348332	5.025471E-2
2023-10-20  17:23:19.348340	-6.834823E-1	2023-10-20  17:23:19.348340	5.875206E-2
2023-10-20  17:23:19.348348	-6.834823E-1	2023-10-20  17:23:19.348348	5.875206E-2
2023-10-20  17:23:19.348356	-6.412114E-1	2023-10-20  17:23:19.348356	4.175736E-2
2023-10-20  17:23:19.348364	-6.412114E-1	2023-10-20  17:23:19.348364	5.025471E-2
2023-10-20  17:23:19.348372	-6.412114E-1	2023-10-20  17:23:19.348372	4.600604E-2
2023-10-20  17:23:19.348380	-6.412114E-1	2023-10-20  17:23:19.348380	3.326001E-2
2023-10-20  17:23:19.348388	-6.834823E-1	2023-10-20  17:23:19.348388	4.600604E-2
2023-10-20  17:23:19.348396	-6.412114E-1	2023-10-20  17:23:19.348396	4.600604E-2
2023-10-20  17:23:19.348404	-6.412114E-1	2023-10-20  17:23:19.348404	4.175736E-2
2023-10-20  17:23:19.348412	-6.412114E-1	2023-10-20  17:23:19.348412	4.175736E-2
2023-10-20  17:23:19.348420	-6.412114E-1	2023-10-20  17:23:19.348420	5.025471E-2
2023-10-20  17:23:19.348428	-6.834823E-1	2023-10-20  17:23:19.348428	4.600604E-2
2023-10-20  17:23:19.348436	-6.412114E-1	2023-10-20  17:23:19.348436	4.600604E-2
2023-10-20  17:23:19.348444	-6.412114E-1	2023-10-20  17:23:19.348444	3.326001E-2
2023-10-20  17:23:19.348452	-5.989404E-1	2023-10-20  17:23:19.348452	4.175736E-2
2023-10-20  17:23:19.348460	-5.989404E-1	2023-10-20  17:23:19.348460	3.750868E-2
2023-10-20  17:23:19.348468	-6.412114E-1	2023-10-20  17:23:19.348468	4.175736E-2
2023-10-20  17:23:19.348476	-6.412114E-1	2023-10-20  17:23:19.348476	3.750868E-2
2023-10-20  17:23:19.348484	-6.412114E-1	2023-10-20  17:23:19.348484	4.600604E-2
2023-10-20  17:23:19.348492	-6.834823E-1	2023-10-20  17:23:19.348492	3.326001E-2
2023-10-20  17:23:19.348500	-6.412114E-1	2023-10-20  17:23:19.348500	4.600604E-2
2023-10-20  17:23:19.348508	-6.412114E-1	2023-10-20  17:23:19.348508	4.600604E-2
2023-10-20  17:23:19.348516	-6.412114E-1	2023-10-20  17:23:19.348516	2.901133E-2
2023-10-20  17:23:19.348524	-5.989404E-1	2023-10-20  17:23:19.348524	2.901133E-2
2023-10-20  17:23:19.348532	-6.412114E-1	2023-10-20  17:23:19.348532	2.051398E-2
2023-10-20  17:23:19.348540	-5.989404E-1	2023-10-20  17:23:19.348540	4.175736E-2
2023-10-20  17:23:19.348548	-6.412114E-1	2023-10-20  17:23:19.348548	4.175736E-2
2023-10-20  17:23:19.348556	-5.989404E-1	2023-10-20  17:23:19.348556	2.901133E-2
2023-10-20  17:23:19.348564	-5.989404E-1	2023-10-20  17:23:19.348564	2.901133E-2
2023-10-20  17:23:19.348572	-5.989404E-1	2023-10-20  17:23:19.348572	1.201663E-2
2023-10-20  17:23:19.348580	-5.989404E-1	2023-10-20  17:23:19.348580	2.901133E-2
2023-10-20  17:23:19.348588	-5.989404E-1	2023-10-20  17:23:19.348588	4.600604E-2
2023-10-20  17:23:19.348596	-5.989404E-1	2023-10-20  17:23:19.348596	3.326001E-2
2023-10-20  17:23:19.348604	-5.989404E-1	2023-10-20  17:23:19.348604	2.476266E-2
2023-10-20  17:23:19.348612	-5.989404E-1	2023-10-20  17:23:19.348612	2.901133E-2
2023-10-20  17:23:19.348620	-5.989404E-1	2023-10-20  17:23:19.348620	2.476266E-2
2023-10-20  17:23:19.348628	-5.989404E-1	2023-10-20  17:23:19.348628	1.626531E-2
2023-10-20  17:23:19.348636	-5.989404E-1	2023-10-20  17:23:19.348636	1.201663E-2
2023-10-20  17:23:19.348644	-5.989404E-1	2023-10-20  17:23:19.348644	3.326001E-2
2023-10-20  17:23:19.348652	-5.989404E-1	2023-10-20  17:23:19.348652	2.476266E-2
2023-10-20  17:23:19.348660	-5.989404E-1	2023-10-20  17:23:19.348660	2.051398E-2
2023-10-20  17:23:19.348668	-5.989404E-1	2023-10-20  17:23:19.348668	7.767956E-3
2023-10-20  17:23:19.348676	-5.989404E-1	2023-10-20  17:23:19.348676	2.051398E-2
2023-10-20  17:23:19.348684	-5.989404E-1	2023-10-20  17:23:19.348684	3.326001E-2
2023-10-20  17:23:19.348692	-5.566694E-1	2023-10-20  17:23:19.348692	1.626531E-2
2023-10-20  17:23:19.348700	-5.566694E-1	2023-10-20  17:23:19.348700	1.626531E-2
2023-10-20  17:23:19.348708	-5.989404E-1	2023-10-20  17:23:19.348708	2.051398E-2
2023-10-20  17:23:19.348716	-5.566694E-1	2023-10-20  17:23:19.348716	3.519281E-3
2023-10-20  17:23:19.348724	-5.566694E-1	2023-10-20  17:23:19.348724	1.626531E-2
2023-10-20  17:23:19.348732	-5.566694E-1	2023-10-20  17:23:19.348732	1.626531E-2
2023-10-20  17:23:19.348740	-5.566694E-1	2023-10-20  17:23:19.348740	1.626531E-2
2023-10-20  17:23:19.348748	-5.143985E-1	2023-10-20  17:23:19.348748	7.767956E-3
2023-10-20  17:23:19.348756	-5.566694E-1	2023-10-20  17:23:19.348756	2.051398E-2
2023-10-20  17:23:19.348764	-5.566694E-1	2023-10-20  17:23:19.348764	2.476266E-2
2023-10-20  17:23:19.348772	-5.566694E-1	2023-10-20  17:23:19.348772	-7.293946E-4
2023-10-20  17:23:19.348780	-5.989404E-1	2023-10-20  17:23:19.348780	1.201663E-2
2023-10-20  17:23:19.348788	-5.566694E-1	2023-10-20  17:23:19.348788	1.201663E-2
2023-10-20  17:23:19.348796	-5.566694E-1	2023-10-20  17:23:19.348796	1.201663E-2
2023-10-20  17:23:19.348804	-5.566694E-1	2023-10-20  17:23:19.348804	1.626531E-2
2023-10-20  17:23:19.348812	-5.143985E-1	2023-10-20  17:23:19.348812	7.767956E-3
2023-10-20  17:23:19.348820	-5.566694E-1	2023-10-20  17:23:19.348820	2.476266E-2
2023-10-20  17:23:19.348828	-5.143985E-1	2023-10-20  17:23:19.348828	7.767956E-3
2023-10-20  17:23:19.348836	-5.143985E-1	2023-10-20  17:23:19.348836	1.626531E-2
2023-10-20  17:23:19.348844	-5.143985E-1	2023-10-20  17:23:19.348844	1.201663E-2
2023-10-20  17:23:19.348852	-5.143985E-1	2023-10-20  17:23:19.348852	1.201663E-2
2023-10-20  17:23:19.348860	-5.143985E-1	2023-10-20  17:23:19.348860	7.767956E-3
2023-10-20  17:23:19.348868	-5.143985E-1	2023-10-20  17:23:19.348868	-7.293946E-4
2023-10-20  17:23:19.348876	-5.143985E-1	2023-10-20  17:23:19.348876	1.201663E-2
2023-10-20  17:23:19.348884	-5.143985E-1	2023-10-20  17:23:19.348884	7.767956E-3
2023-10-20  17:23:19.348892	-5.143985E-1	2023-10-20  17:23:19.348892	3.519281E-3
2023-10-20  17:23:19.348900	-4.721275E-1	2023-10-20  17:23:19.348900	1.201663E-2
2023-10-20  17:23:19.348908	-5.143985E-1	2023-10-20  17:23:19.348908	3.519281E-3
2023-10-20  17:23:19.348916	-4.721275E-1	2023-10-20  17:23:19.348916	-9.226745E-3
2023-10-20  17:23:19.348924	-4.721275E-1	2023-10-20  17:23:19.348924	1.201663E-2
2023-10-20  17:23:19.348932	-5.143985E-1	2023-10-20  17:23:19.348932	1.201663E-2
2023-10-20  17:23:19.348940	-5.143985E-1	2023-10-20  17:23:19.348940	-4.978070E-3
2023-10-20  17:23:19.348948	-4.721275E-1	2023-10-20  17:23:19.348948	1.201663E-2
2023-10-20  17:23:19.348956	-4.721275E-1	2023-10-20  17:23:19.348956	3.519281E-3
2023-10-20  17:23:19.348964	-4.721275E-1	2023-10-20  17:23:19.348964	3.519281E-3
2023-10-20  17:23:19.348972	-4.298565E-1	2023-10-20  17:23:19.348972	7.767956E-3
2023-10-20  17:23:19.348980	-4.721275E-1	2023-10-20  17:23:19.348980	1.201663E-2
2023-10-20  17:23:19.348988	-4.298565E-1	2023-10-20  17:23:19.348988	-7.293946E-4
2023-10-20  17:23:19.348996	-4.298565E-1	2023-10-20  17:23:19.348996	-4.978070E-3
2023-10-20  17:23:19.349004	-4.721275E-1	2023-10-20  17:23:19.349004	1.626531E-2
2023-10-20  17:23:19.349012	-4.298565E-1	2023-10-20  17:23:19.349012	1.201663E-2
2023-10-20  17:23:19.349020	-3.875856E-1	2023-10-20  17:23:19.349020	-4.978070E-3
2023-10-20  17:23:19.349028	-4.298565E-1	2023-10-20  17:23:19.349028	3.519281E-3
2023-10-20  17:23:19.349036	-3.875856E-1	2023-10-20  17:23:19.349036	7.767956E-3
2023-10-20  17:23:19.349044	-4.298565E-1	2023-10-20  17:23:19.349044	7.767956E-3
2023-10-20  17:23:19.349052	-3.875856E-1	2023-10-20  17:23:19.349052	7.767956E-3
2023-10-20  17:23:19.349060	-4.298565E-1	2023-10-20  17:23:19.349060	7.767956E-3
2023-10-20  17:23:19.349068	-3.875856E-1	2023-10-20  17:23:19.349068	3.519281E-3
2023-10-20  17:23:19.349076	-3.875856E-1	2023-10-20  17:23:19.349076	-7.293946E-4
2023-10-20  17:23:19.349084	-3.875856E-1	2023-10-20  17:23:19.349084	3.519281E-3
2023-10-20  17:23:19.349092	-3.875856E-1	2023-10-20  17:23:19.349092	7.767956E-3
2023-10-20  17:23:19.349100	-3.453146E-1	2023-10-20  17:23:19.349100	3.519281E-3
2023-10-20  17:23:19.349108	-3.875856E-1	2023-10-20  17:23:19.349108	3.519281E-3
2023-10-20  17:23:19.349116	-3.453146E-1	2023-10-20  17:23:19.349116	-7.293946E-4
2023-10-20  17:23:19.349124	-3.453146E-1	2023-10-20  17:23:19.349124	3.519281E-3
2023-10-20  17:23:19.349132	-3.453146E-1	2023-10-20  17:23:19.349132	3.519281E-3
2023-10-20  17:23:19.349140	-3.453146E-1	2023-10-20  17:23:19.349140	1.626531E-2
2023-10-20  17:23:19.349148	-3.453146E-1	2023-10-20  17:23:19.349148	1.201663E-2
2023-10-20  17:23:19.349156	-3.030436E-1	2023-10-20  17:23:19.349156	-4.978070E-3
2023-10-20  17:23:19.349164	-3.453146E-1	2023-10-20  17:23:19.349164	1.201663E-2
2023-10-20  17:23:19.349172	-3.453146E-1	2023-10-20  17:23:19.349172	7.767956E-3
2023-10-20  17:23:19.349180	-3.453146E-1	2023-10-20  17:23:19.349180	-4.978070E-3
2023-10-20  17:23:19.349188	-3.030436E-1	2023-10-20  17:23:19.349188	1.201663E-2
2023-10-20  17:23:19.349196	-2.607726E-1	2023-10-20  17:23:19.349196	1.626531E-2
2023-10-20  17:23:19.349204	-2.607726E-1	2023-10-20  17:23:19.349204	-4.978070E-3
2023-10-20  17:23:19.349212	-2.607726E-1	2023-10-20  17:23:19.349212	-7.293946E-4
2023-10-20  17:23:19.349220	-2.607726E-1	2023-10-20  17:23:19.349220	1.201663E-2
2023-10-20  17:23:19.349228	-2.607726E-1	2023-10-20  17:23:19.349228	-7.293946E-4
2023-10-20  17:23:19.349236	-2.607726E-1	2023-10-20  17:23:19.349236	7.767956E-3
2023-10-20  17:23:19.349244	-2.607726E-1	2023-10-20  17:23:19.349244	-4.978070E-3
2023-10-20  17:23:19.349252	-2.607726E-1	2023-10-20  17:23:19.349252	1.626531E-2
2023-10-20  17:23:19.349260	-2.185017E-1	2023-10-20  17:23:19.349260	3.519281E-3
2023-10-20  17:23:19.349268	-2.185017E-1	2023-10-20  17:23:19.349268	3.519281E-3
2023-10-20  17:23:19.349276	-2.185017E-1	2023-10-20  17:23:19.349276	-4.978070E-3
2023-10-20  17:23:19.349284	-2.185017E-1	2023-10-20  17:23:19.349284	7.767956E-3
2023-10-20  17:23:19.349292	-2.185017E-1	2023-10-20  17:23:19.349292	7.767956E-3
2023-10-20  17:23:19.349300	-1.762307E-1	2023-10-20  17:23:19.349300	7.767956E-3
2023-10-20  17:23:19.349308	-1.762307E-1	2023-10-20  17:23:19.349308	-7.293946E-4
2023-10-20  17:23:19.349316	-1.762307E-1	2023-10-20  17:23:19.349316	-4.978070E-3
2023-10-20  17:23:19.349324	-1.762307E-1	2023-10-20  17:23:19.349324	7.767956E-3
2023-10-20  17:23:19.349332	-1.762307E-1	2023-10-20  17:23:19.349332	-7.293946E-4
2023-10-20  17:23:19.349340	-1.762307E-1	2023-10-20  17:23:19.349340	-7.293946E-4
2023-10-20  17:23:19.349348	-1.762307E-1	2023-10-20  17:23:19.349348	-7.293946E-4
2023-10-20  17:23:19.349356	-1.762307E-1	2023-10-20  17:23:19.349356	7.767956E-3
2023-10-20  17:23:19.349364	-1.339597E-1	2023-10-20  17:23:19.349364	-7.293946E-4
2023-10-20  17:23:19.349372	-1.339597E-1	2023-10-20  17:23:19.349372	-7.293946E-4
2023-10-20  17:23:19.349380	-1.339597E-1	2023-10-20  17:23:19.349380	7.767956E-3
2023-10-20  17:23:19.349388	-1.339597E-1	2023-10-20  17:23:19.349388	1.201663E-2
2023-10-20  17:23:19.349396	-9.168877E-2	2023-10-20  17:23:19.349396	3.519281E-3
2023-10-20  17:23:19.349404	-9.168877E-2	2023-10-20  17:23:19.349404	-4.978070E-3
2023-10-20  17:23:19.349412	-1.339597E-1	2023-10-20  17:23:19.349412	3.519281E-3
2023-10-20  17:23:19.349420	-9.168877E-2	2023-10-20  17:23:19.349420	-7.293946E-4
2023-10-20  17:23:19.349428	-9.168877E-2	2023-10-20  17:23:19.349428	7.767956E-3
2023-10-20  17:23:19.349436	-9.168877E-2	2023-10-20  17:23:19.349436	3.519281E-3
2023-10-20  17:23:19.349444	-9.168877E-2	2023-10-20  17:23:19.349444	-7.293946E-4
2023-10-20  17:23:19.349452	-9.168877E-2	2023-10-20  17:23:19.349452	-7.293946E-4
2023-10-20  17:23:19.349460	-4.941780E-2	2023-10-20  17:23:19.349460	1.201663E-2
2023-10-20  17:23:19.349468	-4.941780E-2	2023-10-20  17:23:19.349468	3.519281E-3
2023-10-20  17:23:19.349476	-4.941780E-2	2023-10-20  17:23:19.349476	-4.978070E-3
2023-10-20  17:23:19.349484	-7.146828E-3	2023-10-20  17:23:19.349484	3.519281E-3
2023-10-20  17:23:19.349492	-4.941780E-2	2023-10-20  17:23:19.349492	-7.293946E-4
2023-10-20  17:23:19.349500	-7.146828E-3	2023-10-20  17:23:19.349500	-4.978070E-3
2023-10-20  17:23:19.349508	-4.941780E-2	2023-10-20  17:23:19.349508	-7.293946E-4
2023-10-20  17:23:19.349516	-7.146828E-3	2023-10-20  17:23:19.349516	7.767956E-3
2023-10-20  17:23:19.349524	-4.941780E-2	2023-10-20  17:23:19.349524	3.519281E-3
2023-10-20  17:23:19.349532	-7.146828E-3	2023-10-20  17:23:19.349532	1.201663E-2
2023-10-20  17:23:19.349540	-7.146828E-3	2023-10-20  17:23:19.349540	-7.293946E-4
2023-10-20  17:23:19.349548	-7.146828E-3	2023-10-20  17:23:19.349548	7.767956E-3
2023-10-20  17:23:19.349556	-7.146828E-3	2023-10-20  17:23:19.349556	3.519281E-3
2023-10-20  17:23:19.349564	-7.146828E-3	2023-10-20  17:23:19.349564	2.051398E-2
2023-10-20  17:23:19.349572	3.512414E-2	2023-10-20  17:23:19.349572	-9.226745E-3
2023-10-20  17:23:19.349580	-7.146828E-3	2023-10-20  17:23:19.349580	3.519281E-3
2023-10-20  17:23:19.349588	3.512414E-2	2023-10-20  17:23:19.349588	-7.293946E-4
2023-10-20  17:23:19.349596	3.512414E-2	2023-10-20  17:23:19.349596	-7.293946E-4
2023-10-20  17:23:19.349604	3.512414E-2	2023-10-20  17:23:19.349604	-4.978070E-3
2023-10-20  17:23:19.349612	3.512414E-2	2023-10-20  17:23:19.349612	-4.978070E-3
2023-10-20  17:23:19.349620	3.512414E-2	2023-10-20  17:23:19.349620	-4.978070E-3
2023-10-20  17:23:19.349628	7.739511E-2	2023-10-20  17:23:19.349628	7.767956E-3
2023-10-20  17:23:19.349636	3.512414E-2	2023-10-20  17:23:19.349636	1.201663E-2
2023-10-20  17:23:19.349644	7.739511E-2	2023-10-20  17:23:19.349644	-7.293946E-4
2023-10-20  17:23:19.349652	7.739511E-2	2023-10-20  17:23:19.349652	-4.978070E-3
2023-10-20  17:23:19.349660	7.739511E-2	2023-10-20  17:23:19.349660	3.519281E-3
2023-10-20  17:23:19.349668	7.739511E-2	2023-10-20  17:23:19.349668	1.201663E-2
2023-10-20  17:23:19.349676	7.739511E-2	2023-10-20  17:23:19.349676	-4.978070E-3
2023-10-20  17:23:19.349684	1.196661E-1	2023-10-20  17:23:19.349684	1.201663E-2
2023-10-20  17:23:19.349692	7.739511E-2	2023-10-20  17:23:19.349692	3.519281E-3
2023-10-20  17:23:19.349700	7.739511E-2	2023-10-20  17:23:19.349700	-9.226745E-3
2023-10-20  17:23:19.349708	1.196661E-1	2023-10-20  17:23:19.349708	1.626531E-2
2023-10-20  17:23:19.349716	1.196661E-1	2023-10-20  17:23:19.349716	7.767956E-3
2023-10-20  17:23:19.349724	1.196661E-1	2023-10-20  17:23:19.349724	-1.347542E-2
2023-10-20  17:23:19.349732	1.619371E-1	2023-10-20  17:23:19.349732	-1.772410E-2
2023-10-20  17:23:19.349740	1.619371E-1	2023-10-20  17:23:19.349740	-7.293946E-4
2023-10-20  17:23:19.349748	1.619371E-1	2023-10-20  17:23:19.349748	-7.293946E-4
2023-10-20  17:23:19.349756	1.619371E-1	2023-10-20  17:23:19.349756	-7.293946E-4
2023-10-20  17:23:19.349764	1.619371E-1	2023-10-20  17:23:19.349764	-4.978070E-3
2023-10-20  17:23:19.349772	1.619371E-1	2023-10-20  17:23:19.349772	7.767956E-3
2023-10-20  17:23:19.349780	1.619371E-1	2023-10-20  17:23:19.349780	-7.293946E-4
2023-10-20  17:23:19.349788	1.619371E-1	2023-10-20  17:23:19.349788	-7.293946E-4
2023-10-20  17:23:19.349796	1.619371E-1	2023-10-20  17:23:19.349796	-7.293946E-4
2023-10-20  17:23:19.349804	1.619371E-1	2023-10-20  17:23:19.349804	3.519281E-3
2023-10-20  17:23:19.349812	2.042080E-1	2023-10-20  17:23:19.349812	7.767956E-3
2023-10-20  17:23:19.349820	2.042080E-1	2023-10-20  17:23:19.349820	1.201663E-2
2023-10-20  17:23:19.349828	2.042080E-1	2023-10-20  17:23:19.349828	7.767956E-3
2023-10-20  17:23:19.349836	2.464790E-1	2023-10-20  17:23:19.349836	-1.347542E-2
2023-10-20  17:23:19.349844	2.464790E-1	2023-10-20  17:23:19.349844	-9.226745E-3
2023-10-20  17:23:19.349852	2.464790E-1	2023-10-20  17:23:19.349852	2.051398E-2
2023-10-20  17:23:19.349860	2.464790E-1	2023-10-20  17:23:19.349860	1.201663E-2
2023-10-20  17:23:19.349868	2.464790E-1	2023-10-20  17:23:19.349868	-9.226745E-3
2023-10-20  17:23:19.349876	2.464790E-1	2023-10-20  17:23:19.349876	-1.347542E-2
2023-10-20  17:23:19.349884	2.464790E-1	2023-10-20  17:23:19.349884	3.519281E-3
2023-10-20  17:23:19.349892	2.464790E-1	2023-10-20  17:23:19.349892	1.201663E-2
2023-10-20  17:23:19.349900	2.464790E-1	2023-10-20  17:23:19.349900	-4.978070E-3
2023-10-20  17:23:19.349908	2.887500E-1	2023-10-20  17:23:19.349908	-4.978070E-3
2023-10-20  17:23:19.349916	2.464790E-1	2023-10-20  17:23:19.349916	-7.293946E-4
2023-10-20  17:23:19.349924	2.887500E-1	2023-10-20  17:23:19.349924	-7.293946E-4
2023-10-20  17:23:19.349932	3.310209E-1	2023-10-20  17:23:19.349932	1.201663E-2
2023-10-20  17:23:19.349940	2.887500E-1	2023-10-20  17:23:19.349940	-9.226745E-3
2023-10-20  17:23:19.349948	3.310209E-1	2023-10-20  17:23:19.349948	-9.226745E-3
2023-10-20  17:23:19.349956	3.310209E-1	2023-10-20  17:23:19.349956	3.519281E-3
2023-10-20  17:23:19.349964	2.887500E-1	2023-10-20  17:23:19.349964	-7.293946E-4
2023-10-20  17:23:19.349972	3.310209E-1	2023-10-20  17:23:19.349972	-4.978070E-3
2023-10-20  17:23:19.349980	3.310209E-1	2023-10-20  17:23:19.349980	-9.226745E-3
2023-10-20  17:23:19.349988	3.310209E-1	2023-10-20  17:23:19.349988	3.519281E-3
2023-10-20  17:23:19.349996	3.310209E-1	2023-10-20  17:23:19.349996	1.201663E-2
2023-10-20  17:23:19.350004	3.310209E-1	2023-10-20  17:23:19.350004	-9.226745E-3
2023-10-20  17:23:19.350012	3.310209E-1	2023-10-20  17:23:19.350012	7.767956E-3
2023-10-20  17:23:19.350020	3.732919E-1	2023-10-20  17:23:19.350020	-4.978070E-3
2023-10-20  17:23:19.350028	3.310209E-1	2023-10-20  17:23:19.350028	-4.978070E-3
2023-10-20  17:23:19.350036	4.155629E-1	2023-10-20  17:23:19.350036	-1.772410E-2
2023-10-20  17:23:19.350044	3.732919E-1	2023-10-20  17:23:19.350044	-4.978070E-3
2023-10-20  17:23:19.350052	3.732919E-1	2023-10-20  17:23:19.350052	1.201663E-2
2023-10-20  17:23:19.350060	4.155629E-1	2023-10-20  17:23:19.350060	-4.978070E-3
2023-10-20  17:23:19.350068	4.155629E-1	2023-10-20  17:23:19.350068	1.201663E-2
2023-10-20  17:23:19.350076	4.155629E-1	2023-10-20  17:23:19.350076	2.051398E-2
2023-10-20  17:23:19.350084	4.155629E-1	2023-10-20  17:23:19.350084	-4.978070E-3
2023-10-20  17:23:19.350092	4.155629E-1	2023-10-20  17:23:19.350092	-4.978070E-3
2023-10-20  17:23:19.350100	4.155629E-1	2023-10-20  17:23:19.350100	-7.293946E-4
2023-10-20  17:23:19.350108	4.578338E-1	2023-10-20  17:23:19.350108	-9.226745E-3
2023-10-20  17:23:19.350116	4.155629E-1	2023-10-20  17:23:19.350116	3.519281E-3
2023-10-20  17:23:19.350124	4.578338E-1	2023-10-20  17:23:19.350124	-7.293946E-4
2023-10-20  17:23:19.350132	4.578338E-1	2023-10-20  17:23:19.350132	-1.772410E-2
2023-10-20  17:23:19.350140	4.578338E-1	2023-10-20  17:23:19.350140	7.767956E-3
2023-10-20  17:23:19.350148	5.001048E-1	2023-10-20  17:23:19.350148	-7.293946E-4
2023-10-20  17:23:19.350156	5.001048E-1	2023-10-20  17:23:19.350156	-1.347542E-2
2023-10-20  17:23:19.350164	5.001048E-1	2023-10-20  17:23:19.350164	7.767956E-3
2023-10-20  17:23:19.350172	5.001048E-1	2023-10-20  17:23:19.350172	3.519281E-3
2023-10-20  17:23:19.350180	5.001048E-1	2023-10-20  17:23:19.350180	-7.293946E-4
2023-10-20  17:23:19.350188	5.001048E-1	2023-10-20  17:23:19.350188	-4.978070E-3
2023-10-20  17:23:19.350196	5.001048E-1	2023-10-20  17:23:19.350196	-4.978070E-3
2023-10-20  17:23:19.350204	5.001048E-1	2023-10-20  17:23:19.350204	3.519281E-3
2023-10-20  17:23:19.350212	5.423758E-1	2023-10-20  17:23:19.350212	-9.226745E-3
2023-10-20  17:23:19.350220	5.001048E-1	2023-10-20  17:23:19.350220	-4.978070E-3
2023-10-20  17:23:19.350228	5.423758E-1	2023-10-20  17:23:19.350228	3.519281E-3
2023-10-20  17:23:19.350236	5.423758E-1	2023-10-20  17:23:19.350236	-4.978070E-3
