N1,Date1,Time1,Signal1,N2,Date2,Time2,Signal2
592,2023-10-20,17:21:56.888564,1.59915,592,2023-10-20,17:21:56.888564,-0.01347542
593,2023-10-20,17:21:56.888572,1.59915,593,2023-10-20,17:21:56.888572,-0.009226745
594,2023-10-20,17:21:56.888580,1.556879,594,2023-10-20,17:21:56.888580,-0.0007293946
595,2023-10-20,17:21:56.888588,1.514608,595,2023-10-20,17:21:56.888588,-0.0007293946
596,2023-10-20,17:21:56.888596,1.556879,596,2023-10-20,17:21:56.888596,-0.009226745
597,2023-10-20,17:21:56.888604,1.514608,597,2023-10-20,17:21:56.888604,-0.0007293946
598,2023-10-20,17:21:56.888612,1.514608,598,2023-10-20,17:21:56.888612,-0.00497807
599,2023-10-20,17:21:56.888620,1.514608,599,2023-10-20,17:21:56.888620,-0.0007293946
600,2023-10-20,17:21:56.888628,1.514608,600,2023-10-20,17:21:56.888628,0.007767956
601,2023-10-20,17:21:56.888636,1.514608,601,2023-10-20,17:21:56.888636,-0.0177241
602,2023-10-20,17:21:56.888644,1.514608,602,2023-10-20,17:21:56.888644,-0.02622145
603,2023-10-20,17:21:56.888652,1.514608,603,2023-10-20,17:21:56.888652,-0.009226745
604,2023-10-20,17:21:56.888660,1.472337,604,2023-10-20,17:21:56.888660,-0.0007293946
605,2023-10-20,17:21:56.888668,1.514608,605,2023-10-20,17:21:56.888668,-0.00497807
606,2023-10-20,17:21:56.888676,1.514608,606,2023-10-20,17:21:56.888676,-0.0177241
607,2023-10-20,17:21:56.888684,1.472337,607,2023-10-20,17:21:56.888684,-0.00497807
608,2023-10-20,17:21:56.888692,1.514608,608,2023-10-20,17:21:56.888692,-0.01347542
609,2023-10-20,17:21:56.888700,1.430066,609,2023-10-20,17:21:56.888700,0.003519281
610,2023-10-20,17:21:56.888708,1.472337,610,2023-10-20,17:21:56.888708,0.01201663
611,2023-10-20,17:21:56.888716,1.472337,611,2023-10-20,17:21:56.888716,-0.0007293946
612,2023-10-20,17:21:56.888724,1.430066,612,2023-10-20,17:21:56.888724,-0.0007293946
613,2023-10-20,17:21:56.888732,1.430066,613,2023-10-20,17:21:56.888732,-0.01347542
614,2023-10-20,17:21:56.888740,1.430066,614,2023-10-20,17:21:56.888740,-0.009226745
615,2023-10-20,17:21:56.888748,1.430066,615,2023-10-20,17:21:56.888748,-0.0007293946
616,2023-10-20,17:21:56.888756,1.430066,616,2023-10-20,17:21:56.888756,-0.009226745
617,2023-10-20,17:21:56.888764,1.430066,617,2023-10-20,17:21:56.888764,-0.00497807
618,2023-10-20,17:21:56.888772,1.387795,618,2023-10-20,17:21:56.888772,-0.00497807
619,2023-10-20,17:21:56.888780,1.387795,619,2023-10-20,17:21:56.888780,-0.0007293946
620,2023-10-20,17:21:56.888788,1.387795,620,2023-10-20,17:21:56.888788,-0.00497807
621,2023-10-20,17:21:56.888796,1.345524,621,2023-10-20,17:21:56.888796,0.01201663
622,2023-10-20,17:21:56.888804,1.387795,622,2023-10-20,17:21:56.888804,-0.0007293946
623,2023-10-20,17:21:56.888812,1.387795,623,2023-10-20,17:21:56.888812,-0.0007293946
624,2023-10-20,17:21:56.888820,1.345524,624,2023-10-20,17:21:56.888820,-0.0007293946
625,2023-10-20,17:21:56.888828,1.387795,625,2023-10-20,17:21:56.888828,-0.009226745
626,2023-10-20,17:21:56.888836,1.345524,626,2023-10-20,17:21:56.888836,-0.01347542
627,2023-10-20,17:21:56.888844,1.345524,627,2023-10-20,17:21:56.888844,0.003519281
628,2023-10-20,17:21:56.888852,1.345524,628,2023-10-20,17:21:56.888852,0.003519281
629,2023-10-20,17:21:56.888860,1.345524,629,2023-10-20,17:21:56.888860,-0.0007293946
630,2023-10-20,17:21:56.888868,1.345524,630,2023-10-20,17:21:56.888868,-0.0007293946
631,2023-10-20,17:21:56.888876,1.345524,631,2023-10-20,17:21:56.888876,0.01201663
632,2023-10-20,17:21:56.888884,1.345524,632,2023-10-20,17:21:56.888884,0.007767956
633,2023-10-20,17:21:56.888892,1.345524,633,2023-10-20,17:21:56.888892,-0.0007293946
634,2023-10-20,17:21:56.888900,1.303253,634,2023-10-20,17:21:56.888900,-0.0007293946
635,2023-10-20,17:21:56.888908,1.303253,635,2023-10-20,17:21:56.888908,0.003519281
636,2023-10-20,17:21:56.888916,1.303253,636,2023-10-20,17:21:56.888916,0.003519281
637,2023-10-20,17:21:56.888924,1.260982,637,2023-10-20,17:21:56.888924,-0.00497807
638,2023-10-20,17:21:56.888932,1.260982,638,2023-10-20,17:21:56.888932,-0.0007293946
639,2023-10-20,17:21:56.888940,1.260982,639,2023-10-20,17:21:56.888940,-0.00497807
640,2023-10-20,17:21:56.888948,1.260982,640,2023-10-20,17:21:56.888948,-0.0177241
641,2023-10-20,17:21:56.888956,1.260982,641,2023-10-20,17:21:56.888956,0.003519281
642,2023-10-20,17:21:56.888964,1.260982,642,2023-10-20,17:21:56.888964,0.01201663
643,2023-10-20,17:21:56.888972,1.260982,643,2023-10-20,17:21:56.888972,-0.00497807
644,2023-10-20,17:21:56.888980,1.260982,644,2023-10-20,17:21:56.888980,-0.0007293946
645,2023-10-20,17:21:56.888988,1.260982,645,2023-10-20,17:21:56.888988,-0.00497807
646,2023-10-20,17:21:56.888996,1.218711,646,2023-10-20,17:21:56.888996,-0.01347542
647,2023-10-20,17:21:56.889004,1.218711,647,2023-10-20,17:21:56.889004,0.01626531
648,2023-10-20,17:21:56.889012,1.218711,648,2023-10-20,17:21:56.889012,0.007767956
649,2023-10-20,17:21:56.889020,1.218711,649,2023-10-20,17:21:56.889020,-0.0007293946
650,2023-10-20,17:21:56.889028,1.218711,650,2023-10-20,17:21:56.889028,0.003519281
651,2023-10-20,17:21:56.889036,1.218711,651,2023-10-20,17:21:56.889036,-0.0007293946
652,2023-10-20,17:21:56.889044,1.17644,652,2023-10-20,17:21:56.889044,0.003519281
653,2023-10-20,17:21:56.889052,1.17644,653,2023-10-20,17:21:56.889052,0.003519281
654,2023-10-20,17:21:56.889060,1.218711,654,2023-10-20,17:21:56.889060,-0.0007293946
655,2023-10-20,17:21:56.889068,1.17644,655,2023-10-20,17:21:56.889068,-0.009226745
656,2023-10-20,17:21:56.889076,1.17644,656,2023-10-20,17:21:56.889076,-0.009226745
657,2023-10-20,17:21:56.889084,1.17644,657,2023-10-20,17:21:56.889084,-0.009226745
658,2023-10-20,17:21:56.889092,1.134169,658,2023-10-20,17:21:56.889092,0.003519281
659,2023-10-20,17:21:56.889100,1.17644,659,2023-10-20,17:21:56.889100,0.003519281
660,2023-10-20,17:21:56.889108,1.17644,660,2023-10-20,17:21:56.889108,-0.00497807
661,2023-10-20,17:21:56.889116,1.134169,661,2023-10-20,17:21:56.889116,-0.0007293946
662,2023-10-20,17:21:56.889124,1.134169,662,2023-10-20,17:21:56.889124,-0.009226745
663,2023-10-20,17:21:56.889132,1.134169,663,2023-10-20,17:21:56.889132,-0.009226745
664,2023-10-20,17:21:56.889140,1.134169,664,2023-10-20,17:21:56.889140,0.007767956
665,2023-10-20,17:21:56.889148,1.091898,665,2023-10-20,17:21:56.889148,-0.00497807
666,2023-10-20,17:21:56.889156,1.134169,666,2023-10-20,17:21:56.889156,0.01201663
667,2023-10-20,17:21:56.889164,1.091898,667,2023-10-20,17:21:56.889164,-0.009226745
668,2023-10-20,17:21:56.889172,1.091898,668,2023-10-20,17:21:56.889172,-0.0007293946
669,2023-10-20,17:21:56.889180,1.049627,669,2023-10-20,17:21:56.889180,-0.0007293946
670,2023-10-20,17:21:56.889188,1.049627,670,2023-10-20,17:21:56.889188,-0.00497807
671,2023-10-20,17:21:56.889196,1.091898,671,2023-10-20,17:21:56.889196,0.01201663
672,2023-10-20,17:21:56.889204,1.091898,672,2023-10-20,17:21:56.889204,-0.009226745
673,2023-10-20,17:21:56.889212,1.091898,673,2023-10-20,17:21:56.889212,-0.01347542
674,2023-10-20,17:21:56.889220,1.007356,674,2023-10-20,17:21:56.889220,-0.00497807
675,2023-10-20,17:21:56.889228,1.049627,675,2023-10-20,17:21:56.889228,0.003519281
676,2023-10-20,17:21:56.889236,1.007356,676,2023-10-20,17:21:56.889236,0.003519281
677,2023-10-20,17:21:56.889244,1.007356,677,2023-10-20,17:21:56.889244,-0.00497807
678,2023-10-20,17:21:56.889252,1.049627,678,2023-10-20,17:21:56.889252,-0.00497807
679,2023-10-20,17:21:56.889260,1.049627,679,2023-10-20,17:21:56.889260,-0.0177241
680,2023-10-20,17:21:56.889268,1.007356,680,2023-10-20,17:21:56.889268,0.003519281
681,2023-10-20,17:21:56.889276,1.007356,681,2023-10-20,17:21:56.889276,0.007767956
682,2023-10-20,17:21:56.889284,1.007356,682,2023-10-20,17:21:56.889284,-0.01347542
683,2023-10-20,17:21:56.889292,1.007356,683,2023-10-20,17:21:56.889292,-0.01347542
684,2023-10-20,17:21:56.889300,1.007356,684,2023-10-20,17:21:56.889300,-0.00497807
685,2023-10-20,17:21:56.889308,0.9650855,685,2023-10-20,17:21:56.889308,-0.01347542
686,2023-10-20,17:21:56.889316,1.007356,686,2023-10-20,17:21:56.889316,0.007767956
687,2023-10-20,17:21:56.889324,0.9650855,687,2023-10-20,17:21:56.889324,-0.0007293946
688,2023-10-20,17:21:56.889332,0.9650855,688,2023-10-20,17:21:56.889332,-0.00497807
689,2023-10-20,17:21:56.889340,0.9228145,689,2023-10-20,17:21:56.889340,-0.0007293946
690,2023-10-20,17:21:56.889348,0.9228145,690,2023-10-20,17:21:56.889348,-0.0007293946
691,2023-10-20,17:21:56.889356,0.9228145,691,2023-10-20,17:21:56.889356,0.003519281
692,2023-10-20,17:21:56.889364,0.9228145,692,2023-10-20,17:21:56.889364,0.003519281
693,2023-10-20,17:21:56.889372,0.9650855,693,2023-10-20,17:21:56.889372,0.007767956
694,2023-10-20,17:21:56.889380,0.9650855,694,2023-10-20,17:21:56.889380,-0.00497807
695,2023-10-20,17:21:56.889388,0.9228145,695,2023-10-20,17:21:56.889388,-0.0177241
696,2023-10-20,17:21:56.889396,0.9228145,696,2023-10-20,17:21:56.889396,-0.009226745
697,2023-10-20,17:21:56.889404,0.9228145,697,2023-10-20,17:21:56.889404,0.007767956
698,2023-10-20,17:21:56.889412,0.9228145,698,2023-10-20,17:21:56.889412,0.003519281
699,2023-10-20,17:21:56.889420,0.9228145,699,2023-10-20,17:21:56.889420,-0.009226745
700,2023-10-20,17:21:56.889428,0.8805435,700,2023-10-20,17:21:56.889428,-0.01347542
701,2023-10-20,17:21:56.889436,0.9228145,701,2023-10-20,17:21:56.889436,-0.009226745
702,2023-10-20,17:21:56.889444,0.8382726,702,2023-10-20,17:21:56.889444,0.01201663
703,2023-10-20,17:21:56.889452,0.8805435,703,2023-10-20,17:21:56.889452,0.01201663
704,2023-10-20,17:21:56.889460,0.8805435,704,2023-10-20,17:21:56.889460,-0.01347542
705,2023-10-20,17:21:56.889468,0.8382726,705,2023-10-20,17:21:56.889468,-0.009226745
706,2023-10-20,17:21:56.889476,0.8382726,706,2023-10-20,17:21:56.889476,-0.009226745
707,2023-10-20,17:21:56.889484,0.8382726,707,2023-10-20,17:21:56.889484,-0.00497807
708,2023-10-20,17:21:56.889492,0.8382726,708,2023-10-20,17:21:56.889492,-0.0007293946
709,2023-10-20,17:21:56.889500,0.8382726,709,2023-10-20,17:21:56.889500,-0.0007293946
710,2023-10-20,17:21:56.889508,0.8382726,710,2023-10-20,17:21:56.889508,-0.0007293946
711,2023-10-20,17:21:56.889516,0.7960016,711,2023-10-20,17:21:56.889516,-0.00497807
712,2023-10-20,17:21:56.889524,0.7960016,712,2023-10-20,17:21:56.889524,-0.0007293946
713,2023-10-20,17:21:56.889532,0.8382726,713,2023-10-20,17:21:56.889532,0.01626531
714,2023-10-20,17:21:56.889540,0.7960016,714,2023-10-20,17:21:56.889540,0.01201663
715,2023-10-20,17:21:56.889548,0.7960016,715,2023-10-20,17:21:56.889548,0.003519281
716,2023-10-20,17:21:56.889556,0.7960016,716,2023-10-20,17:21:56.889556,-0.00497807
717,2023-10-20,17:21:56.889564,0.7960016,717,2023-10-20,17:21:56.889564,0.003519281
718,2023-10-20,17:21:56.889572,0.7114597,718,2023-10-20,17:21:56.889572,-0.01347542
719,2023-10-20,17:21:56.889580,0.7537306,719,2023-10-20,17:21:56.889580,-0.0007293946
720,2023-10-20,17:21:56.889588,0.7537306,720,2023-10-20,17:21:56.889588,-0.0007293946
721,2023-10-20,17:21:56.889596,0.7537306,721,2023-10-20,17:21:56.889596,0.003519281
722,2023-10-20,17:21:56.889604,0.7537306,722,2023-10-20,17:21:56.889604,0.01626531
723,2023-10-20,17:21:56.889612,0.7537306,723,2023-10-20,17:21:56.889612,-0.00497807
724,2023-10-20,17:21:56.889620,0.7114597,724,2023-10-20,17:21:56.889620,0.01201663
725,2023-10-20,17:21:56.889628,0.7114597,725,2023-10-20,17:21:56.889628,0.007767956
726,2023-10-20,17:21:56.889636,0.7114597,726,2023-10-20,17:21:56.889636,-0.0007293946
727,2023-10-20,17:21:56.889644,0.7114597,727,2023-10-20,17:21:56.889644,-0.0007293946
728,2023-10-20,17:21:56.889652,0.7114597,728,2023-10-20,17:21:56.889652,-0.0007293946
729,2023-10-20,17:21:56.889660,0.7114597,729,2023-10-20,17:21:56.889660,0.01626531
730,2023-10-20,17:21:56.889668,0.7114597,730,2023-10-20,17:21:56.889668,0.01626531
731,2023-10-20,17:21:56.889676,0.7114597,731,2023-10-20,17:21:56.889676,-0.00497807
732,2023-10-20,17:21:56.889684,0.6691887,732,2023-10-20,17:21:56.889684,0.003519281
733,2023-10-20,17:21:56.889692,0.6691887,733,2023-10-20,17:21:56.889692,0.007767956
734,2023-10-20,17:21:56.889700,0.6691887,734,2023-10-20,17:21:56.889700,0.003519281
735,2023-10-20,17:21:56.889708,0.6691887,735,2023-10-20,17:21:56.889708,-0.0007293946
736,2023-10-20,17:21:56.889716,0.6691887,736,2023-10-20,17:21:56.889716,0.01201663
737,2023-10-20,17:21:56.889724,0.6691887,737,2023-10-20,17:21:56.889724,-0.00497807
738,2023-10-20,17:21:56.889732,0.6691887,738,2023-10-20,17:21:56.889732,-0.02197277
739,2023-10-20,17:21:56.889740,0.5846467,739,2023-10-20,17:21:56.889740,0.003519281
740,2023-10-20,17:21:56.889748,0.6269177,740,2023-10-20,17:21:56.889748,0.007767956
741,2023-10-20,17:21:56.889756,0.6269177,741,2023-10-20,17:21:56.889756,-0.0177241
742,2023-10-20,17:21:56.889764,0.5846467,742,2023-10-20,17:21:56.889764,-0.00497807
743,2023-10-20,17:21:56.889772,0.5846467,743,2023-10-20,17:21:56.889772,-0.009226745
744,2023-10-20,17:21:56.889780,0.5846467,744,2023-10-20,17:21:56.889780,0.003519281
745,2023-10-20,17:21:56.889788,0.5846467,745,2023-10-20,17:21:56.889788,-0.0007293946
746,2023-10-20,17:21:56.889796,0.5846467,746,2023-10-20,17:21:56.889796,-0.00497807
747,2023-10-20,17:21:56.889804,0.5846467,747,2023-10-20,17:21:56.889804,0.007767956
748,2023-10-20,17:21:56.889812,0.5846467,748,2023-10-20,17:21:56.889812,0.003519281
749,2023-10-20,17:21:56.889820,0.5846467,749,2023-10-20,17:21:56.889820,-0.00497807
750,2023-10-20,17:21:56.889828,0.5846467,750,2023-10-20,17:21:56.889828,0.01201663
751,2023-10-20,17:21:56.889836,0.5423758,751,2023-10-20,17:21:56.889836,-0.00497807
752,2023-10-20,17:21:56.889844,0.5846467,752,2023-10-20,17:21:56.889844,0.003519281
753,2023-10-20,17:21:56.889852,0.5423758,753,2023-10-20,17:21:56.889852,-0.0007293946
754,2023-10-20,17:21:56.889860,0.5423758,754,2023-10-20,17:21:56.889860,-0.00497807
755,2023-10-20,17:21:56.889868,0.5001048,755,2023-10-20,17:21:56.889868,-0.009226745
756,2023-10-20,17:21:56.889876,0.5001048,756,2023-10-20,17:21:56.889876,-0.009226745
757,2023-10-20,17:21:56.889884,0.5001048,757,2023-10-20,17:21:56.889884,0.01626531
758,2023-10-20,17:21:56.889892,0.5001048,758,2023-10-20,17:21:56.889892,-0.0007293946
759,2023-10-20,17:21:56.889900,0.5001048,759,2023-10-20,17:21:56.889900,-0.00497807
760,2023-10-20,17:21:56.889908,0.5001048,760,2023-10-20,17:21:56.889908,-0.0007293946
761,2023-10-20,17:21:56.889916,0.5001048,761,2023-10-20,17:21:56.889916,-0.0007293946
762,2023-10-20,17:21:56.889924,0.5001048,762,2023-10-20,17:21:56.889924,0.003519281
763,2023-10-20,17:21:56.889932,0.4578338,763,2023-10-20,17:21:56.889932,0.01201663
764,2023-10-20,17:21:56.889940,0.4578338,764,2023-10-20,17:21:56.889940,0.01201663
765,2023-10-20,17:21:56.889948,0.4578338,765,2023-10-20,17:21:56.889948,-0.01347542
766,2023-10-20,17:21:56.889956,0.4578338,766,2023-10-20,17:21:56.889956,-0.0007293946
767,2023-10-20,17:21:56.889964,0.4155629,767,2023-10-20,17:21:56.889964,0.01201663
768,2023-10-20,17:21:56.889972,0.4578338,768,2023-10-20,17:21:56.889972,-0.0007293946
769,2023-10-20,17:21:56.889980,0.4155629,769,2023-10-20,17:21:56.889980,-0.0007293946
770,2023-10-20,17:21:56.889988,0.4155629,770,2023-10-20,17:21:56.889988,-0.0007293946
771,2023-10-20,17:21:56.889996,0.4155629,771,2023-10-20,17:21:56.889996,-0.0007293946
772,2023-10-20,17:21:56.890004,0.4155629,772,2023-10-20,17:21:56.890004,-0.009226745
773,2023-10-20,17:21:56.890012,0.4155629,773,2023-10-20,17:21:56.890012,-0.009226745
774,2023-10-20,17:21:56.890020,0.4155629,774,2023-10-20,17:21:56.890020,-0.0007293946
775,2023-10-20,17:21:56.890028,0.3732919,775,2023-10-20,17:21:56.890028,0.007767956
776,2023-10-20,17:21:56.890036,0.3732919,776,2023-10-20,17:21:56.890036,-0.0007293946
777,2023-10-20,17:21:56.890044,0.3732919,777,2023-10-20,17:21:56.890044,-0.00497807
778,2023-10-20,17:21:56.890052,0.3732919,778,2023-10-20,17:21:56.890052,-0.0007293946
779,2023-10-20,17:21:56.890060,0.3732919,779,2023-10-20,17:21:56.890060,0.003519281
780,2023-10-20,17:21:56.890068,0.3732919,780,2023-10-20,17:21:56.890068,-0.0007293946
781,2023-10-20,17:21:56.890076,0.3732919,781,2023-10-20,17:21:56.890076,-0.00497807
782,2023-10-20,17:21:56.890084,0.3310209,782,2023-10-20,17:21:56.890084,-0.0007293946
783,2023-10-20,17:21:56.890092,0.3310209,783,2023-10-20,17:21:56.890092,0.007767956
784,2023-10-20,17:21:56.890100,0.3310209,784,2023-10-20,17:21:56.890100,-0.0007293946
785,2023-10-20,17:21:56.890108,0.3310209,785,2023-10-20,17:21:56.890108,-0.00497807
786,2023-10-20,17:21:56.890116,0.3310209,786,2023-10-20,17:21:56.890116,-0.0007293946
787,2023-10-20,17:21:56.890124,0.3310209,787,2023-10-20,17:21:56.890124,-0.0007293946
788,2023-10-20,17:21:56.890132,0.3310209,788,2023-10-20,17:21:56.890132,-0.00497807
789,2023-10-20,17:21:56.890140,0.28875,789,2023-10-20,17:21:56.890140,-0.01347542
790,2023-10-20,17:21:56.890148,0.3310209,790,2023-10-20,17:21:56.890148,-0.00497807
791,2023-10-20,17:21:56.890156,0.28875,791,2023-10-20,17:21:56.890156,0.003519281
792,2023-10-20,17:21:56.890164,0.28875,792,2023-10-20,17:21:56.890164,0.003519281
793,2023-10-20,17:21:56.890172,0.28875,793,2023-10-20,17:21:56.890172,0.01201663
794,2023-10-20,17:21:56.890180,0.246479,794,2023-10-20,17:21:56.890180,-0.0007293946
795,2023-10-20,17:21:56.890188,0.246479,795,2023-10-20,17:21:56.890188,0.01201663
796,2023-10-20,17:21:56.890196,0.246479,796,2023-10-20,17:21:56.890196,-0.00497807
797,2023-10-20,17:21:56.890204,0.28875,797,2023-10-20,17:21:56.890204,0.007767956
798,2023-10-20,17:21:56.890212,0.28875,798,2023-10-20,17:21:56.890212,-0.00497807
799,2023-10-20,17:21:56.890220,0.246479,799,2023-10-20,17:21:56.890220,0.003519281
800,2023-10-20,17:21:56.890228,0.246479,800,2023-10-20,17:21:56.890228,-0.00497807
801,2023-10-20,17:21:56.890236,0.246479,801,2023-10-20,17:21:56.890236,0.01201663
802,2023-10-20,17:21:56.890244,0.246479,802,2023-10-20,17:21:56.890244,0.003519281
803,2023-10-20,17:21:56.890252,0.246479,803,2023-10-20,17:21:56.890252,-0.009226745
804,2023-10-20,17:21:56.890260,0.204208,804,2023-10-20,17:21:56.890260,-0.00497807
805,2023-10-20,17:21:56.890268,0.204208,805,2023-10-20,17:21:56.890268,-0.009226745
806,2023-10-20,17:21:56.890276,0.204208,806,2023-10-20,17:21:56.890276,0.01201663
807,2023-10-20,17:21:56.890284,0.204208,807,2023-10-20,17:21:56.890284,-0.0007293946
808,2023-10-20,17:21:56.890292,0.1619371,808,2023-10-20,17:21:56.890292,-0.00497807
809,2023-10-20,17:21:56.890300,0.1619371,809,2023-10-20,17:21:56.890300,-0.00497807
810,2023-10-20,17:21:56.890308,0.1619371,810,2023-10-20,17:21:56.890308,-0.009226745
811,2023-10-20,17:21:56.890316,0.1619371,811,2023-10-20,17:21:56.890316,0.003519281
812,2023-10-20,17:21:56.890324,0.1619371,812,2023-10-20,17:21:56.890324,-0.0007293946
813,2023-10-20,17:21:56.890332,0.1619371,813,2023-10-20,17:21:56.890332,-0.0007293946
814,2023-10-20,17:21:56.890340,0.1619371,814,2023-10-20,17:21:56.890340,0.007767956
815,2023-10-20,17:21:56.890348,0.1196661,815,2023-10-20,17:21:56.890348,0.007767956
816,2023-10-20,17:21:56.890356,0.1619371,816,2023-10-20,17:21:56.890356,-0.01347542
817,2023-10-20,17:21:56.890364,0.1196661,817,2023-10-20,17:21:56.890364,0.02051398
818,2023-10-20,17:21:56.890372,0.1196661,818,2023-10-20,17:21:56.890372,0.01201663
819,2023-10-20,17:21:56.890380,0.1196661,819,2023-10-20,17:21:56.890380,-0.00497807
820,2023-10-20,17:21:56.890388,0.1196661,820,2023-10-20,17:21:56.890388,-0.009226745
821,2023-10-20,17:21:56.890396,0.07739511,821,2023-10-20,17:21:56.890396,0.003519281
822,2023-10-20,17:21:56.890404,0.07739511,822,2023-10-20,17:21:56.890404,0.01201663
823,2023-10-20,17:21:56.890412,0.07739511,823,2023-10-20,17:21:56.890412,0.01201663
824,2023-10-20,17:21:56.890420,0.07739511,824,2023-10-20,17:21:56.890420,0.007767956
825,2023-10-20,17:21:56.890428,0.07739511,825,2023-10-20,17:21:56.890428,-0.0007293946
826,2023-10-20,17:21:56.890436,0.07739511,826,2023-10-20,17:21:56.890436,-0.009226745
827,2023-10-20,17:21:56.890444,0.07739511,827,2023-10-20,17:21:56.890444,-0.0007293946
828,2023-10-20,17:21:56.890452,0.03512414,828,2023-10-20,17:21:56.890452,0.003519281
829,2023-10-20,17:21:56.890460,0.03512414,829,2023-10-20,17:21:56.890460,-0.009226745
830,2023-10-20,17:21:56.890468,0.03512414,830,2023-10-20,17:21:56.890468,-0.01347542
831,2023-10-20,17:21:56.890476,0.03512414,831,2023-10-20,17:21:56.890476,-0.0007293946
832,2023-10-20,17:21:56.890484,0.03512414,832,2023-10-20,17:21:56.890484,0.01626531
833,2023-10-20,17:21:56.890492,-0.007146828,833,2023-10-20,17:21:56.890492,-0.0007293946
834,2023-10-20,17:21:56.890500,0.03512414,834,2023-10-20,17:21:56.890500,0.007767956
835,2023-10-20,17:21:56.890508,-0.007146828,835,2023-10-20,17:21:56.890508,0.01626531
836,2023-10-20,17:21:56.890516,-0.007146828,836,2023-10-20,17:21:56.890516,0.003519281
837,2023-10-20,17:21:56.890524,-0.007146828,837,2023-10-20,17:21:56.890524,-0.009226745
838,2023-10-20,17:21:56.890532,-0.007146828,838,2023-10-20,17:21:56.890532,0.007767956
839,2023-10-20,17:21:56.890540,-0.007146828,839,2023-10-20,17:21:56.890540,0.01201663
840,2023-10-20,17:21:56.890548,-0.007146828,840,2023-10-20,17:21:56.890548,0.01201663
841,2023-10-20,17:21:56.890556,-0.007146828,841,2023-10-20,17:21:56.890556,-0.0007293946
842,2023-10-20,17:21:56.890564,-0.007146828,842,2023-10-20,17:21:56.890564,-0.0007293946
843,2023-10-20,17:21:56.890572,-0.007146828,843,2023-10-20,17:21:56.890572,-0.00497807
844,2023-10-20,17:21:56.890580,-0.0494178,844,2023-10-20,17:21:56.890580,0.007767956
845,2023-10-20,17:21:56.890588,-0.0494178,845,2023-10-20,17:21:56.890588,-0.0007293946
846,2023-10-20,17:21:56.890596,-0.0494178,846,2023-10-20,17:21:56.890596,0.003519281
847,2023-10-20,17:21:56.890604,-0.09168877,847,2023-10-20,17:21:56.890604,-0.0007293946
848,2023-10-20,17:21:56.890612,-0.0494178,848,2023-10-20,17:21:56.890612,-0.009226745
849,2023-10-20,17:21:56.890620,-0.09168877,849,2023-10-20,17:21:56.890620,0.007767956
850,2023-10-20,17:21:56.890628,-0.0494178,850,2023-10-20,17:21:56.890628,0.007767956
851,2023-10-20,17:21:56.890636,-0.09168877,851,2023-10-20,17:21:56.890636,-0.0007293946
852,2023-10-20,17:21:56.890644,-0.09168877,852,2023-10-20,17:21:56.890644,0.007767956
853,2023-10-20,17:21:56.890652,-0.09168877,853,2023-10-20,17:21:56.890652,0.003519281
854,2023-10-20,17:21:56.890660,-0.09168877,854,2023-10-20,17:21:56.890660,0.003519281
855,2023-10-20,17:21:56.890668,-0.09168877,855,2023-10-20,17:21:56.890668,0.007767956
856,2023-10-20,17:21:56.890676,-0.09168877,856,2023-10-20,17:21:56.890676,0.003519281
857,2023-10-20,17:21:56.890684,-0.09168877,857,2023-10-20,17:21:56.890684,-0.01347542
858,2023-10-20,17:21:56.890692,-0.1339597,858,2023-10-20,17:21:56.890692,-0.00497807
859,2023-10-20,17:21:56.890700,-0.1339597,859,2023-10-20,17:21:56.890700,-0.0007293946
860,2023-10-20,17:21:56.890708,-0.1339597,860,2023-10-20,17:21:56.890708,-0.01347542
861,2023-10-20,17:21:56.890716,-0.1762307,861,2023-10-20,17:21:56.890716,0.01201663
862,2023-10-20,17:21:56.890724,-0.1762307,862,2023-10-20,17:21:56.890724,-0.0007293946
863,2023-10-20,17:21:56.890732,-0.1762307,863,2023-10-20,17:21:56.890732,0.007767956
864,2023-10-20,17:21:56.890740,-0.1762307,864,2023-10-20,17:21:56.890740,0.003519281
865,2023-10-20,17:21:56.890748,-0.1762307,865,2023-10-20,17:21:56.890748,-0.009226745
866,2023-10-20,17:21:56.890756,-0.1762307,866,2023-10-20,17:21:56.890756,-0.00497807
867,2023-10-20,17:21:56.890764,-0.1762307,867,2023-10-20,17:21:56.890764,0.003519281
868,2023-10-20,17:21:56.890772,-0.2185017,868,2023-10-20,17:21:56.890772,-0.00497807
869,2023-10-20,17:21:56.890780,-0.2185017,869,2023-10-20,17:21:56.890780,0.003519281
870,2023-10-20,17:21:56.890788,-0.1762307,870,2023-10-20,17:21:56.890788,-0.00497807
871,2023-10-20,17:21:56.890796,-0.2185017,871,2023-10-20,17:21:56.890796,-0.0007293946
872,2023-10-20,17:21:56.890804,-0.2185017,872,2023-10-20,17:21:56.890804,0.007767956
873,2023-10-20,17:21:56.890812,-0.2185017,873,2023-10-20,17:21:56.890812,-0.0007293946
874,2023-10-20,17:21:56.890820,-0.2607726,874,2023-10-20,17:21:56.890820,0.007767956
875,2023-10-20,17:21:56.890828,-0.2185017,875,2023-10-20,17:21:56.890828,-0.0007293946
876,2023-10-20,17:21:56.890836,-0.2607726,876,2023-10-20,17:21:56.890836,0.007767956
877,2023-10-20,17:21:56.890844,-0.2607726,877,2023-10-20,17:21:56.890844,0.01201663
878,2023-10-20,17:21:56.890852,-0.2607726,878,2023-10-20,17:21:56.890852,0.007767956
