waveform	Ch0		Gen	
t0	2023-10-20  17:12:37.562372		2023-10-20  17:12:37.562372	
delta t	8.000000E-6		8.000000E-6	

time[0]	Ch0	time[1]	Gen
2023-10-20  17:12:37.562804	-1.063921E+0	2023-10-20  17:12:37.562804	7.767956E-3
2023-10-20  17:12:37.562812	-1.021650E+0	2023-10-20  17:12:37.562812	1.626531E-2
2023-10-20  17:12:37.562820	-1.021650E+0	2023-10-20  17:12:37.562820	7.767956E-3
2023-10-20  17:12:37.562828	-1.021650E+0	2023-10-20  17:12:37.562828	3.519281E-3
2023-10-20  17:12:37.562836	-1.021650E+0	2023-10-20  17:12:37.562836	7.767956E-3
2023-10-20  17:12:37.562844	-1.021650E+0	2023-10-20  17:12:37.562844	1.201663E-2
2023-10-20  17:12:37.562852	-1.021650E+0	2023-10-20  17:12:37.562852	1.626531E-2
2023-10-20  17:12:37.562860	-1.021650E+0	2023-10-20  17:12:37.562860	-7.293946E-4
2023-10-20  17:12:37.562868	-9.793791E-1	2023-10-20  17:12:37.562868	-4.978070E-3
2023-10-20  17:12:37.562876	-1.021650E+0	2023-10-20  17:12:37.562876	1.201663E-2
2023-10-20  17:12:37.562884	-9.793791E-1	2023-10-20  17:12:37.562884	-7.293946E-4
2023-10-20  17:12:37.562892	-9.793791E-1	2023-10-20  17:12:37.562892	-7.293946E-4
2023-10-20  17:12:37.562900	-9.793791E-1	2023-10-20  17:12:37.562900	-7.293946E-4
2023-10-20  17:12:37.562908	-9.793791E-1	2023-10-20  17:12:37.562908	2.051398E-2
2023-10-20  17:12:37.562916	-9.793791E-1	2023-10-20  17:12:37.562916	1.626531E-2
2023-10-20  17:12:37.562924	-9.371082E-1	2023-10-20  17:12:37.562924	7.767956E-3
2023-10-20  17:12:37.562932	-9.371082E-1	2023-10-20  17:12:37.562932	3.519281E-3
2023-10-20  17:12:37.562940	-9.371082E-1	2023-10-20  17:12:37.562940	1.626531E-2
2023-10-20  17:12:37.562948	-9.371082E-1	2023-10-20  17:12:37.562948	1.626531E-2
2023-10-20  17:12:37.562956	-9.371082E-1	2023-10-20  17:12:37.562956	-7.293946E-4
2023-10-20  17:12:37.562964	-9.371082E-1	2023-10-20  17:12:37.562964	1.201663E-2
2023-10-20  17:12:37.562972	-9.371082E-1	2023-10-20  17:12:37.562972	7.767956E-3
2023-10-20  17:12:37.562980	-8.948372E-1	2023-10-20  17:12:37.562980	1.626531E-2
2023-10-20  17:12:37.562988	-8.948372E-1	2023-10-20  17:12:37.562988	1.201663E-2
2023-10-20  17:12:37.562996	-8.948372E-1	2023-10-20  17:12:37.562996	-4.978070E-3
2023-10-20  17:12:37.563004	-8.525662E-1	2023-10-20  17:12:37.563004	1.626531E-2
2023-10-20  17:12:37.563012	-8.948372E-1	2023-10-20  17:12:37.563012	1.201663E-2
2023-10-20  17:12:37.563020	-8.525662E-1	2023-10-20  17:12:37.563020	1.201663E-2
2023-10-20  17:12:37.563028	-8.525662E-1	2023-10-20  17:12:37.563028	7.767956E-3
2023-10-20  17:12:37.563036	-8.525662E-1	2023-10-20  17:12:37.563036	3.519281E-3
2023-10-20  17:12:37.563044	-8.525662E-1	2023-10-20  17:12:37.563044	7.767956E-3
2023-10-20  17:12:37.563052	-8.525662E-1	2023-10-20  17:12:37.563052	3.519281E-3
2023-10-20  17:12:37.563060	-8.525662E-1	2023-10-20  17:12:37.563060	1.201663E-2
2023-10-20  17:12:37.563068	-8.102953E-1	2023-10-20  17:12:37.563068	-7.293946E-4
2023-10-20  17:12:37.563076	-8.102953E-1	2023-10-20  17:12:37.563076	1.201663E-2
2023-10-20  17:12:37.563084	-8.102953E-1	2023-10-20  17:12:37.563084	-7.293946E-4
2023-10-20  17:12:37.563092	-8.102953E-1	2023-10-20  17:12:37.563092	-7.293946E-4
