signal2,signal3
0.54321520514564,0.00458123504620889
0.537946257972058,0.00458085559792977
0.532776944821335,0.00458461028782671
0.527781849014362,0.00458622735108332
0.523017195675145,0.00458011770318226
0.51854706263475,0.00456122523998094
0.514400953663894,0.00452650746909782
0.510609848383637,0.00447433076717033
0.507187522783352,0.0044061177104099
0.504134425713323,0.00432545715112523
0.501437009748299,0.00423644226857191
0.499066090419179,0.00414503877103466
0.496978325637876,0.00405769492516616
0.495098929000819,0.00397932837019404
0.493342172354611,0.00391394116321779
0.491590046403835,0.00386356744343086
0.489730376797842,0.00382845240361797
0.487617933689381,0.00380629637904362
0.485127761784383,0.00379354539011337
0.482140282613609,0.00378506615319852
0.478593649034286,0.00377512940262311
0.474448780841135,0.00375924059110759
0.469742166005424,0.00373300350531255
